1,22,30,100
2,22,18,
3,22,5,
4,22,4,
5,22,6,
6,22,33,
7,22,1,
8,22,3,
9,22,5,
10,22,33,
11,22,28,
12,22,24,
13,22,20,
14,22,26,
15,22,3,
16,22,2,
17,22,6,
18,22,9,
19,22,33,
20,22,21,
21,22,19,
22,22,24,
23,22,28,
24,22,28,
25,22,9,
26,22,7,
27,22,22,
28,22,6,
29,22,29,
30,22,30,
31,22,3,
32,22,10,
33,22,20,
34,22,14,
35,22,14,
36,22,22,
37,22,7,
38,22,8,
39,22,23,
40,22,27,
41,22,14,
42,22,13,
43,22,18,
44,22,1,
45,22,8,
46,22,16,
47,22,29,
48,22,25,
49,22,21,
50,22,5,
51,22,21,
52,22,23,
53,22,29,
54,22,6,
55,22,16,
56,22,27,
57,22,15,
58,22,31,
59,22,32,
60,22,26,
61,22,27,
62,22,29,
63,22,18,
64,22,8,
65,22,7,
66,22,29,
67,22,32,
68,22,22,
69,22,18,
70,22,11,
71,22,30,
72,22,20,
73,22,12,
74,22,5,
75,22,28,
76,22,4,
77,22,29,
78,22,3,
79,22,30,
80,22,15,
81,22,15,
82,22,21,
83,22,13,
84,22,13,
85,22,29,
86,22,15,
87,22,30,
88,22,10,
89,22,8,
90,22,18,
91,22,31,
92,22,26,
93,22,1,
94,22,1,
95,22,5,
96,22,1,
97,22,3,
98,22,8,
99,22,13,
100,22,20,
101,22,29,
102,22,8,
103,22,13,
104,22,25,
105,22,33,
106,22,13,
107,22,8,
108,22,3,
109,22,13,
110,22,5,
111,22,5,
112,22,9,
113,22,1,
114,22,3,
115,22,32,
116,22,21,
117,22,26,
118,22,10,
119,22,25,
120,22,16,
121,22,8,
122,22,8,
123,22,24,
124,22,6,
125,22,32,
126,22,9,
127,22,10,
128,22,21,
129,22,9,
130,22,33,
131,22,6,
132,22,22,
133,22,4,
134,22,7,
135,22,28,
136,22,14,
137,22,15,
138,22,21,
139,22,7,
140,22,12,
141,22,18,
142,22,27,
143,22,5,
144,22,29,
145,22,30,
146,22,31,
147,22,1,
148,22,9,
149,22,12,
150,22,17,
151,22,32,
152,22,28,
153,22,8,
154,22,21,
155,22,18,
156,22,10,
157,22,16,
158,22,11,
159,22,21,
160,22,9,
161,38,17,
162,38,58,
163,38,24,
164,38,25,
165,38,51,
166,38,37,
167,38,18,
168,38,55,
169,38,61,
170,38,2,
171,38,12,
172,38,39,
173,38,24,
174,38,29,
175,38,4,
176,38,42,
177,38,54,
178,38,10,
179,38,44,
180,38,16,
181,38,23,
182,38,29,
183,38,1,
184,38,31,
185,38,40,
186,38,27,
187,38,61,
188,38,55,
189,38,5,
190,38,61,
191,38,54,
192,38,32,
193,38,31,
194,38,34,
195,38,36,
196,38,20,
197,38,58,
198,38,6,
199,38,52,
200,38,9,
201,38,40,
202,38,8,
203,38,34,
204,38,28,
205,38,59,
206,38,27,
207,38,28,
208,38,1,
209,38,37,
210,38,18,
211,38,37,
212,38,58,
213,38,10,
214,38,50,
215,38,57,
216,38,59,
217,38,47,
218,38,23,
219,38,7,
220,38,9,
221,38,12,
222,38,56,
223,38,37,
224,38,52,
225,38,5,
226,38,52,
227,38,11,
228,38,56,
229,38,52,
230,38,12,
231,38,36,
232,38,5,
233,38,6,
234,38,20,
235,38,39,
236,38,18,
237,38,54,
238,38,55,
239,38,7,
240,38,41,
241,38,3,
242,38,60,
243,38,54,
244,38,31,
245,38,4,
246,38,40,
247,38,58,
248,38,41,
249,38,8,
250,38,8,
251,38,22,
252,38,49,
253,38,22,
254,38,29,
255,38,43,
256,38,2,
257,38,18,
258,38,53,
259,38,59,
260,38,15,
261,38,2,
262,38,18,
263,38,45,
264,38,37,
265,38,41,
266,38,58,
267,38,35,
268,38,25,
269,38,25,
270,38,35,
271,38,50,
272,38,12,
273,38,19,
274,38,10,
275,38,55,
276,38,6,
277,38,4,
278,38,47,
279,38,21,
280,38,6,
281,38,4,
282,38,21,
283,38,11,
284,38,26,
285,38,25,
286,38,29,
287,38,51,
288,38,54,
289,38,12,
290,38,45,
291,38,51,
292,38,61,
293,38,42,
294,38,57,
295,38,1,
296,38,36,
297,38,47,
298,38,9,
299,38,42,
300,38,27,
301,38,9,
302,38,28,
303,38,51,
304,38,48,
305,38,52,
306,38,29,
307,38,61,
308,38,49,
309,38,2,
310,38,55,
311,38,41,
312,38,27,
313,38,43,
314,38,18,
315,38,58,
316,38,18,
317,38,45,
318,38,61,
319,38,3,
320,38,15,
321,38,15,
322,38,19,
323,38,11,
324,38,10,
325,38,45,
326,38,31,
327,38,11,
328,38,29,
329,38,39,
330,38,53,
331,38,41,
332,38,45,
333,38,17,
334,38,50,
335,38,18,
336,38,27,
337,38,53,
338,38,53,
339,38,60,
340,38,59,
341,38,14,
342,38,21,
343,38,28,
344,38,19,
345,38,37,
346,38,13,
347,38,52,
348,38,22,
349,38,58,
350,38,50,
351,38,26,
352,38,19,
353,38,26,
354,38,16,
355,38,6,
356,38,21,
357,38,53,
358,38,7,
359,38,57,
360,38,60,
361,38,13,
362,38,3,
363,38,50,
364,38,49,
365,38,36,
366,38,21,
367,38,8,
368,38,36,
369,38,40,
370,38,54,
371,38,38,
372,38,1,
373,38,52,
374,38,24,
375,38,36,
376,38,8,
377,38,3,
378,38,25,
379,38,43,
380,38,32,
381,38,3,
382,38,52,
383,38,22,
384,38,7,
385,38,17,
386,38,30,
387,38,3,
388,38,14,
389,38,7,
390,38,57,
391,38,13,
392,38,47,
393,38,60,
394,38,31,
395,38,35,
396,38,53,
397,38,8,
398,38,13,
399,38,15,
400,38,49,
401,38,22,
402,38,51,
403,38,11,
404,38,33,
405,38,8,
406,38,58,
407,38,16,
408,38,36,
409,38,40,
410,38,39,
411,38,44,
412,38,35,
413,38,6,
414,38,59,
415,38,3,
416,38,29,
417,38,32,
418,38,50,
419,38,8,
420,38,31,
421,38,26,
422,38,9,
423,38,2,
424,38,55,
425,38,37,
426,38,11,
427,38,25,
428,38,25,
429,38,24,
430,38,46,
431,38,8,
432,38,60,
433,38,53,
434,38,39,
435,38,3,
436,38,41,
437,38,40,
438,38,45,
439,38,39,
440,38,16,
441,38,18,
442,38,5,
443,38,36,
444,38,51,
445,38,38,
446,38,53,
447,38,26,
448,38,44,
449,38,25,
450,38,49,
451,38,30,
452,38,9,
453,38,7,
454,38,56,
455,38,61,
456,38,41,
457,38,43,
458,38,19,
459,38,59,
460,38,1,
461,38,51,
462,38,46,
463,38,58,
464,38,10,
465,38,40,
466,38,41,
467,38,7,
468,38,56,
469,38,59,
470,38,35,
471,38,4,
472,38,52,
473,38,49,
474,38,3,
475,38,41,
476,38,17,
477,38,29,
478,38,1,
479,38,30,
480,38,7,
481,38,36,
482,38,55,
483,38,49,
484,38,1,
485,38,57,
486,38,11,
487,38,49,
488,38,51,
489,38,12,
490,38,33,
491,38,10,
492,38,11,
493,38,29,
494,38,34,
495,38,47,
496,38,37,
497,38,23,
498,38,1,
499,38,35,
500,38,21,
501,38,30,
502,38,49,
503,38,55,
504,38,48,
505,38,49,
506,38,61,
507,38,53,
508,38,18,
509,38,12,
510,38,60,
511,38,2,
512,38,13,
513,38,5,
514,38,19,
515,38,44,
516,38,33,
517,38,11,
518,38,37,
519,38,33,
520,38,27,
521,38,11,
522,38,14,
523,38,8,
524,38,12,
525,38,31,
526,38,33,
527,38,27,
528,38,46,
529,38,59,
530,38,4,
531,38,15,
532,38,60,
533,38,2,
534,38,7,
535,38,5,
536,38,33,
537,38,6,
538,38,6,
539,38,12,
540,38,6,
541,38,11,
542,38,42,
543,38,35,
544,38,35,
545,38,33,
546,38,25,
547,38,19,
548,38,37,
549,38,25,
550,38,61,
551,38,42,
552,38,7,
553,38,16,
554,38,48,
555,38,43,
556,38,16,
557,38,55,
558,38,39,
559,38,45,
560,38,51,
561,38,31,
562,38,17,
563,38,24,
564,38,50,
565,38,8,
566,38,42,
567,38,25,
568,38,57,
569,38,36,
570,38,32,
571,38,6,
572,38,33,
573,38,14,
574,38,2,
575,38,2,
576,38,30,
577,38,23,
578,38,2,
579,38,27,
580,38,28,
581,38,11,
582,38,13,
583,38,44,
584,38,43,
585,38,56,
586,38,54,
587,38,51,
588,38,40,
589,38,17,
590,38,12,
591,38,46,
592,38,23,
593,38,55,
594,38,20,
595,38,2,
596,38,53,
597,38,11,
598,38,7,
599,38,1,
600,38,36,
601,38,32,
602,38,5,
603,38,41,
604,38,58,
605,38,42,
606,38,35,
607,38,26,
608,38,28,
609,38,34,
610,38,47,
611,38,21,
612,38,21,
613,38,30,
614,38,25,
615,38,19,
616,38,37,
617,38,4,
618,38,51,
619,38,49,
620,38,50,
621,38,34,
622,38,39,
623,38,61,
624,38,6,
625,38,9,
626,38,28,
627,38,50,
628,38,44,
629,38,33,
630,38,23,
631,38,5,
632,38,15,
633,38,19,
634,38,32,
635,38,24,
636,38,5,
637,38,7,
638,38,17,
639,38,9,
640,38,9,
641,38,10,
642,38,47,
643,38,3,
644,38,32,
645,38,2,
646,38,46,
647,38,12,
648,38,19,
649,38,16,
650,38,5,
651,38,54,
652,38,56,
653,38,7,
654,38,56,
655,38,37,
656,38,6,
657,38,13,
658,38,13,
659,38,23,
660,38,38,
661,38,17,
662,38,22,
663,38,43,
664,38,57,
665,38,31,
666,38,21,
667,38,56,
668,38,59,
669,38,48,
670,38,46,
671,38,29,
672,38,12,
673,38,37,
674,38,36,
675,38,53,
676,38,5,
677,38,16,
678,38,23,
679,38,36,
680,38,45,
681,38,5,
682,38,31,
683,38,15,
684,38,9,
685,38,28,
686,38,16,
687,38,58,
688,38,55,
689,38,47,
690,38,24,
691,38,7,
692,38,27,
693,38,48,
694,38,44,
695,38,36,
696,38,27,
697,38,38,
698,38,2,
699,38,22,
700,38,16,
701,38,21,
702,38,11,
703,38,54,
704,38,59,
705,38,27,
706,38,24,
707,38,50,
708,38,54,
709,38,27,
710,38,8,
711,38,28,
712,38,44,
713,38,16,
714,38,59,
715,38,5,
716,38,20,
717,38,34,
718,38,3,
719,38,49,
720,38,24,
721,38,40,
722,38,24,
723,38,41,
724,38,38,
725,38,18,
726,38,28,
727,38,28,
728,38,27,
729,38,12,
730,38,1,
731,38,24,
732,38,18,
733,38,27,
734,38,57,
735,38,54,
736,38,35,
737,38,56,
738,38,37,
739,38,8,
740,38,13,
741,38,20,
742,38,18,
743,38,8,
744,38,15,
745,38,54,
746,38,56,
747,38,60,
748,38,38,
749,38,43,
750,38,61,
751,38,45,
752,38,7,
753,38,44,
754,38,38,
755,38,47,
756,38,52,
757,38,13,
758,38,16,
759,38,59,
760,38,44,
761,38,9,
762,38,5,
763,38,19,
764,38,37,
765,38,37,
766,38,53,
767,38,25,
768,38,6,
769,38,27,
770,38,45,
771,38,59,
772,38,14,
773,38,45,
774,38,3,
775,38,44,
776,38,52,
777,38,32,
778,38,45,
779,38,41,
780,38,6,
781,38,49,
782,38,8,
783,38,57,
784,38,47,
785,38,48,
786,38,29,
787,38,28,
788,38,30,
789,38,2,
790,38,14,
791,38,7,
792,38,24,
793,38,56,
794,38,16,
795,38,37,
796,38,3,
797,38,56,
798,38,7,
799,38,20,
800,38,10,
