1,9.42E+00,1.76E+01,100,
2,1.43E+01,9.20E+00,,
3,4.99E+00,1.76E+01,,
4,1.02E+01,8.35E+00,,
5,1.17E+01,7.27E+00,,
6,1.17E+01,6.46E+00,,
7,1.17E+01,6.26E+00,,
8,4.88E+00,1.48E+01,,
9,1.14E+01,6.33E+00,,
10,7.55E+00,9.53E+00,,
11,1.07E+01,6.74E+00,,
12,6.98E+00,1.03E+01,,
13,5.03E+00,1.43E+01,,
14,1.18E+01,6.09E+00,,
15,1.05E+01,6.82E+00,,
16,9.33E+00,7.53E+00,,
17,7.18E+00,9.68E+00,,
18,7.17E+00,9.68E+00,,
19,5.38E+00,1.28E+01,,
20,6.86E+00,1.01E+01,,
21,1.50E+01,4.58E+00,,
22,1.05E+01,6.53E+00,,
23,6.02E+00,1.14E+01,,
24,1.13E+01,6.09E+00,,
25,5.23E+00,1.31E+01,,
26,5.40E+00,1.26E+01,,
27,6.07E+00,1.12E+01,,
28,1.17E+01,5.84E+00,,
29,4.25E+00,1.60E+01,,
30,7.00E+00,9.71E+00,,
31,9.54E+00,7.11E+00,,
32,7.94E+00,8.49E+00,,
33,6.02E+00,1.11E+01,,
34,4.15E+00,1.60E+01,,
35,1.08E+01,6.15E+00,,
36,1.07E+01,6.16E+00,,
37,1.09E+01,6.07E+00,,
38,1.12E+01,5.90E+00,,
39,1.22E+01,5.26E+00,,
40,8.78E+00,7.17E+00,,
41,6.32E+00,9.92E+00,,
42,7.42E+00,8.37E+00,,
43,1.11E+01,5.59E+00,,
44,1.35E+01,4.59E+00,,
45,8.73E+00,7.08E+00,,
46,8.65E+00,7.08E+00,,
47,6.56E+00,9.17E+00,,
48,6.99E+00,8.37E+00,,
49,9.25E+00,6.28E+00,,
50,6.94E+00,8.28E+00,,
51,1.11E+01,5.16E+00,,
52,8.23E+00,6.94E+00,,
53,3.99E+00,1.43E+01,,
54,8.69E+00,6.54E+00,,
55,7.10E+00,7.98E+00,,
56,7.15E+00,7.92E+00,,
57,5.38E+00,1.04E+01,,
58,7.85E+00,7.11E+00,,
59,5.75E+00,9.60E+00,,
60,8.43E+00,6.54E+00,,
61,7.68E+00,7.10E+00,,
62,7.54E+00,7.17E+00,,
63,5.48E+00,9.84E+00,,
64,5.31E+00,1.01E+01,,
65,6.07E+00,8.73E+00,,
66,6.48E+00,8.08E+00,,
67,1.01E+01,5.17E+00,,
68,5.84E+00,8.90E+00,,
69,4.36E+00,1.18E+01,,
70,7.84E+00,6.53E+00,,
71,1.17E+01,4.38E+00,,
72,1.03E+01,4.93E+00,,
73,5.13E+00,9.84E+00,,
74,1.04E+01,4.81E+00,,
75,8.46E+00,5.90E+00,,
76,6.18E+00,8.08E+00,,
77,9.84E+00,5.06E+00,,
78,6.28E+00,7.92E+00,,
79,7.94E+00,6.23E+00,,
80,5.49E+00,8.97E+00,,
81,7.18E+00,6.82E+00,,
82,6.81E+00,7.10E+00,,
83,1.07E+01,4.51E+00,,
84,7.37E+00,6.54E+00,,
85,5.73E+00,8.26E+00,,
86,8.23E+00,5.72E+00,,
87,3.88E+00,1.21E+01,,
88,3.97E+00,1.18E+01,,
89,7.49E+00,6.22E+00,,
90,1.00E+01,4.64E+00,,
91,5.77E+00,8.04E+00,,
92,7.39E+00,6.26E+00,,
