1,2.29E+01,1.67E+01,100,
2,2.20E+01,1.33E+01,,
3,2.96E+01,9.37E+00,,
4,1.66E+01,1.38E+01,,
5,1.33E+01,1.60E+01,,
6,2.23E+01,9.15E+00,,
7,1.89E+01,1.08E+01,,
8,1.70E+01,1.19E+01,,
9,9.76E+00,1.93E+01,,
10,1.29E+01,1.32E+01,,
11,2.20E+01,7.56E+00,,
12,1.44E+01,1.09E+01,,
13,1.50E+01,1.04E+01,,
14,7.28E+00,1.93E+01,,
15,1.49E+01,8.65E+00,,
16,1.80E+01,6.93E+00,,
17,1.55E+01,7.90E+00,,
18,9.21E+00,1.32E+01,,
19,9.64E+00,1.23E+01,,
20,1.06E+01,1.10E+01,,
21,6.92E+00,1.67E+01,,
22,1.80E+01,6.24E+00,,
23,1.21E+01,9.15E+00,,
24,1.06E+01,1.04E+01,,
25,1.42E+01,7.71E+00,,
26,1.35E+01,8.07E+00,,
27,7.84E+00,1.38E+01,,
28,1.35E+01,7.97E+00,,
29,1.28E+01,8.38E+00,,
30,8.11E+00,1.32E+01,,
31,1.38E+01,7.70E+00,,
32,1.76E+01,6.02E+00,,
33,1.08E+01,9.83E+00,,
34,1.82E+01,5.77E+00,,
35,8.59E+00,1.22E+01,,
36,1.06E+01,9.89E+00,,
37,1.22E+01,8.55E+00,,
38,5.22E+00,1.96E+01,,
39,1.76E+01,5.68E+00,,
40,1.06E+01,9.45E+00,,
41,5.07E+00,1.96E+01,,
42,1.10E+01,8.87E+00,,
43,8.20E+00,1.16E+01,,
44,1.50E+01,6.23E+00,,
45,5.51E+00,1.67E+01,,
46,9.08E+00,9.99E+00,,
47,9.79E+00,9.08E+00,,
48,6.89E+00,1.27E+01,,
49,9.08E+00,9.33E+00,,
50,5.05E+00,1.67E+01,,
51,6.93E+00,1.19E+01,,
52,6.64E+00,1.23E+01,,
53,1.10E+01,7.16E+00,,
54,9.79E+00,7.84E+00,,
55,1.49E+01,5.12E+00,,
56,1.55E+01,4.92E+00,,
57,6.40E+00,1.19E+01,,
58,7.52E+00,9.79E+00,,
59,7.52E+00,9.77E+00,,
60,1.50E+01,4.86E+00,,
61,4.28E+00,1.67E+01,,
62,1.08E+01,6.54E+00,,
63,1.42E+01,4.95E+00,,
64,6.10E+00,1.14E+01,,
65,6.26E+00,1.09E+01,,
66,8.71E+00,7.70E+00,,
67,1.55E+01,4.31E+00,,
68,7.93E+00,8.38E+00,,
69,5.19E+00,1.27E+01,,
70,1.14E+01,5.67E+00,,
71,5.05E+00,1.27E+01,,
72,9.92E+00,6.47E+00,,
73,1.42E+01,4.47E+00,,
74,4.35E+00,1.43E+01,,
75,4.17E+00,1.49E+01,,
76,9.79E+00,6.34E+00,,
77,9.92E+00,6.26E+00,,
78,6.10E+00,1.01E+01,,
79,9.33E+00,6.53E+00,,
80,4.24E+00,1.43E+01,,
81,7.25E+00,8.37E+00,,
82,7.25E+00,8.33E+00,,
83,4.03E+00,1.49E+01,,
84,3.93E+00,1.53E+01,,
85,1.06E+01,5.67E+00,,
86,3.92E+00,1.53E+01,,
87,6.05E+00,9.89E+00,,
88,7.76E+00,7.70E+00,,
89,5.44E+00,1.07E+01,,
90,5.44E+00,1.07E+01,,
91,1.42E+01,4.10E+00,,
92,8.87E+00,6.53E+00,,
93,1.41E+01,4.09E+00,,
94,4.53E+00,1.27E+01,,
95,6.71E+00,8.55E+00,,
96,6.05E+00,9.43E+00,,
97,9.79E+00,5.82E+00,,
98,1.41E+01,3.98E+00,,
99,1.42E+01,3.87E+00,,
100,1.08E+01,5.08E+00,,
