1,3.29E+01,9.10E+00,100,,,,,,
2,2.82E+01,1.06E+01,,,,,,,
3,3.29E+01,8.43E+00,,,,,,,
4,2.07E+01,1.29E+01,,,,,,,
5,1.33E+01,1.97E+01,,,,,,,
6,1.53E+01,1.65E+01,,,,,,,
7,2.48E+01,9.29E+00,,,,,,,
8,1.18E+01,1.70E+01,,,,,,,
9,1.51E+01,1.29E+01,,,,,,,
10,1.17E+01,1.65E+01,,,,,,,
11,9.51E+00,2.01E+01,,,,,,,
12,1.97E+01,9.46E+00,,,,,,,
13,1.74E+01,9.88E+00,,,,,,,
14,1.55E+01,9.88E+00,,,,,,,
15,1.65E+01,9.06E+00,,,,,,,
16,1.65E+01,8.96E+00,,,,,,,
17,1.49E+01,9.52E+00,,,,,,,
18,1.59E+01,8.77E+00,,,,,,,
19,1.20E+01,1.15E+01,,,,,,,
20,1.21E+01,1.13E+01,,,,,,,
21,8.83E+00,1.54E+01,,,,,,,
22,1.05E+01,1.29E+01,,,,,,,
23,1.46E+01,9.17E+00,,,,,,,
24,1.45E+01,8.48E+00,,,,,,,
25,5.56E+00,2.01E+01,,,,,,,
26,1.23E+01,9.04E+00,,,,,,,
27,5.61E+00,1.97E+01,,,,,,,
28,9.66E+00,1.13E+01,,,,,,,
29,1.28E+01,8.48E+00,,,,,,,
30,1.50E+01,7.15E+00,,,,,,,
31,6.19E+00,1.70E+01,,,,,,,
32,1.07E+01,9.73E+00,,,,,,,
33,1.54E+01,6.46E+00,,,,,,,
34,1.20E+01,8.20E+00,,,,,,,
35,7.36E+00,1.31E+01,,,,,,,
36,5.81E+00,1.65E+01,,,,,,,
37,1.46E+01,6.22E+00,,,,,,,
38,5.82E+00,1.54E+01,,,,,,,
39,5.36E+00,1.65E+01,,,,,,,
40,8.95E+00,9.83E+00,,,,,,,
41,7.73E+00,1.14E+01,,,,,,,
42,1.05E+01,8.36E+00,,,,,,,
43,8.97E+00,9.73E+00,,,,,,,
44,1.04E+01,8.40E+00,,,,,,,
45,7.59E+00,1.14E+01,,,,,,,
46,5.19E+00,1.65E+01,,,,,,,
47,4.93E+00,1.70E+01,,,,,,,
48,4.89E+00,1.70E+01,,,,,,,
49,7.23E+00,1.13E+01,,,,,,,
50,1.59E+01,5.01E+00,,,,,,,
51,8.82E+00,9.03E+00,,,,,,,
52,7.02E+00,1.13E+01,,,,,,,
53,9.30E+00,8.40E+00,,,,,,,
54,5.97E+00,1.31E+01,,,,,,,
55,1.21E+01,6.40E+00,,,,,,,
56,4.79E+00,1.61E+01,,,,,,,
57,8.10E+00,9.29E+00,,,,,,,
58,1.02E+01,7.38E+00,,,,,,,
59,4.29E+00,1.70E+01,,,,,,,
60,9.80E+00,7.38E+00,,,,,,,
61,7.47E+00,9.52E+00,,,,,,,
62,1.17E+01,6.05E+00,,,,,,,
63,8.82E+00,7.93E+00,,,,,,,
64,1.53E+01,4.39E+00,,,,,,,
65,7.40E+00,9.04E+00,,,,,,,
66,1.53E+01,4.35E+00,,,,,,,
67,5.01E+00,1.29E+01,,,,,,,
68,7.44E+00,8.67E+00,,,,,,,
69,5.52E+00,1.13E+01,,,,,,,
70,7.24E+00,8.58E+00,,,,,,,
71,1.50E+01,4.13E+00,,,,,,,
72,7.08E+00,8.67E+00,,,,,,,
73,6.93E+00,8.53E+00,,,,,,,
74,4.01E+00,1.45E+01,,,,,,,
75,7.24E+00,7.95E+00,,,,,,,
76,7.82E+00,7.32E+00,,,,,,,
77,6.43E+00,8.67E+00,,,,,,,
78,5.83E+00,9.52E+00,,,,,,,
79,7.56E+00,7.32E+00,,,,,,,
80,5.26E+00,1.04E+01,,,,,,,
81,5.87E+00,9.35E+00,,,,,,,
82,3.78E+00,1.45E+01,,,,,,,
83,5.87E+00,9.26E+00,,,,,,,
84,1.17E+01,4.57E+00,,,,,,,
85,6.93E+00,7.52E+00,,,,,,,
86,5.16E+00,9.90E+00,,,,,,,
87,5.26E+00,9.67E+00,,,,,,,
88,5.42E+00,9.37E+00,,,,,,,
89,7.92E+00,6.40E+00,,,,,,,
90,5.42E+00,9.25E+00,,,,,,,
91,3.90E+00,1.22E+01,,,,,,,
92,3.89E+00,1.22E+01,,,,,,,
93,1.33E+01,3.46E+00,,,,,,,
94,5.16E+00,8.71E+00,,,,,,,
95,5.25E+00,8.55E+00,,,,,,,
96,1.05E+01,4.25E+00,,,,,,,
97,4.51E+00,9.84E+00,,,,,,,
98,5.25E+00,8.41E+00,,,,,,,
99,4.44E+00,9.84E+00,,,,,,,
100,1.05E+01,4.11E+00,,,,,,,
,,,,,,,,,
,,,,,,,,,
