1,2.86E+01,1.14E+01,100,,,,,,
2,1.86E+01,1.62E+01,,,,,,,
3,2.64E+01,1.03E+01,,,,,,,
4,2.36E+01,1.04E+01,,,,,,,
5,1.01E+01,2.40E+01,,,,,,,
6,1.67E+01,1.24E+01,,,,,,,
7,9.90E+00,2.09E+01,,,,,,,
8,9.61E+00,2.09E+01,,,,,,,
9,1.37E+01,1.45E+01,,,,,,,
10,9.26E+00,2.09E+01,,,,,,,
11,1.69E+01,1.04E+01,,,,,,,
12,9.47E+00,1.71E+01,,,,,,,
13,1.37E+01,1.18E+01,,,,,,,
14,1.20E+01,1.27E+01,,,,,,,
15,1.49E+01,1.02E+01,,,,,,,
16,1.39E+01,1.05E+01,,,,,,,
17,7.79E+00,1.82E+01,,,,,,,
18,1.33E+01,1.05E+01,,,,,,,
19,9.68E+00,1.44E+01,,,,,,,
20,1.67E+01,8.31E+00,,,,,,,
21,1.28E+01,1.03E+01,,,,,,,
22,7.82E+00,1.64E+01,,,,,,,
23,7.26E+00,1.71E+01,,,,,,,
24,5.82E+00,2.09E+01,,,,,,,
25,7.52E+00,1.48E+01,,,,,,,
26,1.72E+01,6.16E+00,,,,,,,
27,1.02E+01,1.02E+01,,,,,,,
28,9.93E+00,1.04E+01,,,,,,,
29,6.87E+00,1.48E+01,,,,,,,
30,1.00E+01,9.61E+00,,,,,,,
31,7.75E+00,1.23E+01,,,,,,,
32,8.31E+00,1.15E+01,,,,,,,
33,1.18E+01,7.89E+00,,,,,,,
34,1.86E+01,4.76E+00,,,,,,,
35,8.49E+00,1.04E+01,,,,,,,
36,8.41E+00,1.04E+01,,,,,,,
37,7.95E+00,1.09E+01,,,,,,,
38,1.00E+01,8.67E+00,,,,,,,
39,1.86E+01,4.66E+00,,,,,,,
40,1.12E+01,7.69E+00,,,,,,,
41,8.76E+00,9.64E+00,,,,,,,
42,4.60E+00,1.82E+01,,,,,,,
43,5.53E+00,1.51E+01,,,,,,,
44,1.08E+01,7.69E+00,,,,,,,
45,4.57E+00,1.82E+01,,,,,,,
46,1.72E+01,4.81E+00,,,,,,,
47,8.76E+00,9.38E+00,,,,,,,
48,1.44E+01,5.71E+00,,,,,,,
49,8.88E+00,9.21E+00,,,,,,,
50,1.01E+01,7.70E+00,,,,,,,
51,4.74E+00,1.64E+01,,,,,,,
52,1.18E+01,6.57E+00,,,,,,,
53,7.60E+00,1.02E+01,,,,,,,
54,7.75E+00,9.89E+00,,,,,,,
55,5.05E+00,1.51E+01,,,,,,,
56,9.21E+00,8.22E+00,,,,,,,
57,1.72E+01,4.35E+00,,,,,,,
58,7.95E+00,9.15E+00,,,,,,,
59,5.02E+00,1.45E+01,,,,,,,
60,7.97E+00,9.06E+00,,,,,,,
61,6.82E+00,1.05E+01,,,,,,,
62,7.37E+00,9.68E+00,,,,,,,
63,9.35E+00,7.58E+00,,,,,,,
64,7.37E+00,9.34E+00,,,,,,,
65,4.18E+00,1.64E+01,,,,,,,
66,8.98E+00,7.57E+00,,,,,,,
67,9.26E+00,7.29E+00,,,,,,,
68,4.81E+00,1.40E+01,,,,,,,
69,6.40E+00,1.05E+01,,,,,,,
70,7.26E+00,9.21E+00,,,,,,,
71,9.62E+00,6.94E+00,,,,,,,
72,6.56E+00,1.02E+01,,,,,,,
73,1.39E+01,4.81E+00,,,,,,,
74,8.55E+00,7.69E+00,,,,,,,
75,8.46E+00,7.70E+00,,,,,,,
76,6.94E+00,9.39E+00,,,,,,,
77,7.95E+00,8.13E+00,,,,,,,
78,6.10E+00,1.05E+01,,,,,,,
79,7.02E+00,9.06E+00,,,,,,,
80,6.10E+00,1.04E+01,,,,,,,
81,6.96E+00,9.06E+00,,,,,,,
82,9.68E+00,6.45E+00,,,,,,,
83,8.23E+00,7.57E+00,,,,,,,
84,4.41E+00,1.40E+01,,,,,,,
85,6.94E+00,8.89E+00,,,,,,,
86,8.81E+00,6.94E+00,,,,,,,
87,4.05E+00,1.51E+01,,,,,,,
88,4.78E+00,1.27E+01,,,,,,,
89,6.69E+00,9.06E+00,,,,,,,
90,7.87E+00,7.58E+00,,,,,,,
91,3.94E+00,1.51E+01,,,,,,,
92,6.84E+00,8.63E+00,,,,,,,
93,6.83E+00,8.63E+00,,,,,,,
94,1.44E+01,3.94E+00,,,,,,,
95,5.26E+00,1.04E+01,,,,,,,
96,1.44E+01,3.79E+00,,,,,,,
97,4.19E+00,1.25E+01,,,,,,,
98,4.13E+00,1.25E+01,,,,,,,
99,4.90E+00,1.04E+01,,,,,,,
100,1.39E+01,3.50E+00,,,,,,,
,,,,,,,,,
,,,,,,,,,
