1,2.07E+01,1.37E+01,100,
2,2.07E+01,1.25E+01,,
3,9.28E+00,2.66E+01,,
4,8.91E+00,2.66E+01,,
5,1.50E+01,1.30E+01,,
6,2.00E+01,9.50E+00,,
7,7.04E+00,2.66E+01,,
8,1.33E+01,1.33E+01,,
9,1.39E+01,1.26E+01,,
10,1.49E+01,1.17E+01,,
11,1.77E+01,9.77E+00,,
12,1.13E+01,1.52E+01,,
13,2.51E+01,6.82E+00,,
14,1.28E+01,1.29E+01,,
15,1.33E+01,1.21E+01,,
16,1.55E+01,1.02E+01,,
17,1.01E+01,1.56E+01,,
18,2.13E+01,6.95E+00,,
19,1.28E+01,1.11E+01,,
20,2.13E+01,6.66E+00,,
21,1.03E+01,1.37E+01,,
22,1.13E+01,1.17E+01,,
23,9.12E+00,1.37E+01,,
24,9.63E+00,1.26E+01,,
25,9.31E+00,1.30E+01,,
26,7.94E+00,1.52E+01,,
27,8.96E+00,1.32E+01,,
28,9.09E+00,1.29E+01,,
29,9.21E+00,1.26E+01,,
30,9.53E+00,1.19E+01,,
31,1.77E+01,6.25E+00,,
32,1.51E+01,7.30E+00,,
33,1.05E+01,1.02E+01,,
34,1.40E+01,7.66E+00,,
35,7.57E+00,1.41E+01,,
36,1.85E+01,5.56E+00,,
37,1.50E+01,6.77E+00,,
38,7.74E+00,1.30E+01,,
39,1.69E+01,5.91E+00,,
40,8.69E+00,1.15E+01,,
41,1.29E+01,7.70E+00,,
42,1.69E+01,5.80E+00,,
43,7.05E+00,1.36E+01,,
44,1.59E+01,5.90E+00,,
45,1.00E+01,9.23E+00,,
46,7.16E+00,1.25E+01,,
47,1.18E+01,7.45E+00,,
48,6.86E+00,1.27E+01,,
49,6.86E+00,1.27E+01,,
50,1.77E+01,4.90E+00,,
51,9.38E+00,9.23E+00,,
52,1.81E+01,4.74E+00,,
53,7.25E+00,1.15E+01,,
54,1.50E+01,5.42E+00,,
55,6.18E+00,1.30E+01,,
56,1.77E+01,4.48E+00,,
57,1.31E+01,5.70E+00,,
58,7.26E+00,1.02E+01,,
59,1.13E+01,6.46E+00,,
60,6.52E+00,1.11E+01,,
61,1.13E+01,6.44E+00,,
62,1.28E+01,5.67E+00,,
63,1.18E+01,6.03E+00,,
64,8.16E+00,8.64E+00,,
65,1.10E+01,6.39E+00,,
66,1.51E+01,4.59E+00,,
67,8.16E+00,8.43E+00,,
68,8.19E+00,8.36E+00,,
69,9.42E+00,7.23E+00,,
70,4.81E+00,1.41E+01,,
71,8.16E+00,8.31E+00,,
72,5.16E+00,1.30E+01,,
73,1.01E+01,6.49E+00,,
74,8.43E+00,7.66E+00,,
75,8.38E+00,7.70E+00,,
76,8.88E+00,7.24E+00,,
77,1.06E+01,6.03E+00,,
78,1.10E+01,5.59E+00,,
79,1.31E+01,4.71E+00,,
80,6.01E+00,1.02E+01,,
81,5.51E+00,1.11E+01,,
82,8.88E+00,6.89E+00,,
83,4.88E+00,1.25E+01,,
84,4.11E+00,1.37E+01,,
85,3.94E+00,1.37E+01,,
86,8.06E+00,6.43E+00,,
87,1.31E+01,3.65E+00,,
88,6.38E+00,7.45E+00,,
89,8.14E+00,5.70E+00,,
90,1.01E+01,4.52E+00,,
91,7.07E+00,6.39E+00,,
92,7.01E+00,6.39E+00,,
93,8.06E+00,5.49E+00,,
94,9.42E+00,4.65E+00,,
95,7.89E+00,5.49E+00,,
96,8.06E+00,5.25E+00,,
97,7.48E+00,5.59E+00,,
98,3.53E+00,1.18E+01,,
99,3.52E+00,1.18E+01,,
100,7.18E+00,5.67E+00,,
