1,2.13E+01,2.24E+01,100,,,,,,
2,1.63E+01,2.90E+01,,,,,,,
3,1.40E+01,2.74E+01,,,,,,,
4,9.95E+00,3.80E+01,,,,,,,
5,1.01E+01,3.71E+01,,,,,,,
6,1.50E+01,2.28E+01,,,,,,,
7,1.47E+01,2.28E+01,,,,,,,
8,2.04E+01,1.63E+01,,,,,,,
9,9.39E+00,2.96E+01,,,,,,,
10,9.24E+00,2.96E+01,,,,,,,
11,1.65E+01,1.61E+01,,,,,,,
12,1.65E+01,1.60E+01,,,,,,,
13,8.86E+00,2.96E+01,,,,,,,
14,2.04E+01,1.10E+01,,,,,,,
15,1.44E+01,1.56E+01,,,,,,,
16,2.28E+01,9.23E+00,,,,,,,
17,1.18E+01,1.73E+01,,,,,,,
18,1.65E+01,1.22E+01,,,,,,,
19,1.28E+01,1.58E+01,,,,,,,
20,9.47E+00,2.13E+01,,,,,,,
21,2.05E+01,9.73E+00,,,,,,,
22,2.28E+01,8.44E+00,,,,,,,
23,8.43E+00,2.24E+01,,,,,,,
24,1.19E+01,1.56E+01,,,,,,,
25,1.37E+01,1.33E+01,,,,,,,
26,1.09E+01,1.60E+01,,,,,,,
27,8.65E+00,1.86E+01,,,,,,,
28,1.81E+01,8.87E+00,,,,,,,
29,1.10E+01,1.43E+01,,,,,,,
30,9.46E+00,1.60E+01,,,,,,,
31,1.21E+01,1.23E+01,,,,,,,
32,1.63E+01,9.01E+00,,,,,,,
33,7.86E+00,1.86E+01,,,,,,,
34,1.57E+01,9.31E+00,,,,,,,
35,6.13E+00,2.38E+01,,,,,,,
36,1.39E+01,9.73E+00,,,,,,,
37,1.39E+01,9.38E+00,,,,,,,
38,1.57E+01,8.03E+00,,,,,,,
39,1.81E+01,6.96E+00,,,,,,,
40,6.97E+00,1.77E+01,,,,,,,
41,1.23E+01,9.38E+00,,,,,,,
42,7.14E+00,1.60E+01,,,,,,,
43,9.24E+00,1.21E+01,,,,,,,
44,1.21E+01,9.01E+00,,,,,,,
45,7.53E+00,1.27E+01,,,,,,,
46,1.10E+01,8.21E+00,,,,,,,
47,9.24E+00,9.18E+00,,,,,,,
48,7.53E+00,1.11E+01,,,,,,,
49,1.10E+01,7.45E+00,,,,,,,
50,1.10E+01,7.16E+00,,,,,,,
,,,,,,,,,
,,,,,,,,,
