1,2.24E+01,3.19E+01,100,
2,1.28E+01,3.19E+01,,
3,1.87E+01,2.15E+01,,
4,2.85E+01,1.36E+01,,
5,2.37E+01,1.32E+01,,
6,8.90E+00,3.39E+01,,
7,8.52E+00,3.39E+01,,
8,2.37E+01,1.22E+01,,
9,1.13E+01,2.47E+01,,
10,1.62E+01,1.68E+01,,
11,3.12E+01,8.52E+00,,
12,2.85E+01,9.30E+00,,
13,1.34E+01,1.89E+01,,
14,1.18E+01,2.06E+01,,
15,1.61E+01,1.38E+01,,
16,1.34E+01,1.53E+01,,
17,1.13E+01,1.76E+01,,
18,1.75E+01,1.13E+01,,
19,1.87E+01,1.04E+01,,
20,7.55E+00,2.54E+01,,
21,1.13E+01,1.69E+01,,
22,1.05E+01,1.69E+01,,
23,1.50E+01,1.11E+01,,
24,1.24E+01,1.33E+01,,
25,1.09E+01,1.50E+01,,
26,1.13E+01,1.43E+01,,
27,9.03E+00,1.73E+01,,
28,1.62E+01,9.31E+00,,
29,9.03E+00,1.66E+01,,
30,8.48E+00,1.73E+01,,
31,2.11E+01,6.81E+00,,
32,1.31E+01,1.09E+01,,
33,8.48E+00,1.66E+01,,
34,1.26E+01,1.09E+01,,
35,1.01E+01,1.33E+01,,
36,1.61E+01,8.16E+00,,
37,1.64E+01,7.95E+00,,
38,1.62E+01,8.00E+00,,
39,1.06E+01,1.22E+01,,
40,1.10E+01,1.13E+01,,
41,1.02E+01,1.22E+01,,
42,1.07E+01,1.11E+01,,
43,6.87E+00,1.69E+01,,
44,1.64E+01,7.06E+00,,
45,2.11E+01,5.38E+00,,
46,7.51E+00,1.50E+01,,
47,1.07E+01,1.04E+01,,
48,1.07E+01,1.02E+01,,
49,6.15E+00,1.69E+01,,
50,1.13E+01,9.24E+00,,
