1,2.18E+01,1.89E+01,100,,,,,,
2,2.56E+01,9.30E+00,,,,,,,
3,1.32E+01,1.76E+01,,,,,,,
4,2.56E+01,7.63E+00,,,,,,,
5,9.57E+00,1.76E+01,,,,,,,
6,8.40E+00,1.90E+01,,,,,,,
7,1.71E+01,8.99E+00,,,,,,,
8,2.11E+01,7.27E+00,,,,,,,
9,2.36E+01,6.39E+00,,,,,,,
10,2.05E+01,6.75E+00,,,,,,,
11,1.34E+01,1.00E+01,,,,,,,
12,7.32E+00,1.80E+01,,,,,,,
13,1.04E+01,1.19E+01,,,,,,,
14,1.54E+01,7.85E+00,,,,,,,
15,2.05E+01,5.89E+00,,,,,,,
16,6.97E+00,1.69E+01,,,,,,,
17,8.01E+00,1.46E+01,,,,,,,
18,5.99E+00,1.91E+01,,,,,,,
19,6.06E+00,1.88E+01,,,,,,,
20,1.24E+01,9.15E+00,,,,,,,
21,1.63E+01,6.87E+00,,,,,,,
22,1.15E+01,9.73E+00,,,,,,,
23,1.30E+01,8.59E+00,,,,,,,
24,1.16E+01,9.54E+00,,,,,,,
25,1.26E+01,8.68E+00,,,,,,,
26,1.05E+01,1.05E+01,,,,,,,
27,1.12E+01,9.73E+00,,,,,,,
28,5.72E+00,1.90E+01,,,,,,,
29,1.49E+01,7.32E+00,,,,,,,
30,1.21E+01,8.99E+00,,,,,,,
31,1.49E+01,7.31E+00,,,,,,,
32,1.18E+01,9.15E+00,,,,,,,
33,1.37E+01,7.85E+00,,,,,,,
34,1.23E+01,8.12E+00,,,,,,,
35,9.91E+00,1.00E+01,,,,,,,
36,1.07E+01,9.31E+00,,,,,,,
37,1.15E+01,8.52E+00,,,,,,,
38,1.13E+01,8.59E+00,,,,,,,
39,5.46E+00,1.77E+01,,,,,,,
40,1.01E+01,9.60E+00,,,,,,,
41,1.26E+01,7.64E+00,,,,,,,
42,5.43E+00,1.77E+01,,,,,,,
43,1.12E+01,8.52E+00,,,,,,,
44,5.01E+00,1.90E+01,,,,,,,
45,4.99E+00,1.90E+01,,,,,,,
46,1.40E+01,6.78E+00,,,,,,,
47,7.22E+00,1.31E+01,,,,,,,
48,8.26E+00,1.14E+01,,,,,,,
49,1.43E+01,6.56E+00,,,,,,,
50,9.64E+00,9.54E+00,,,,,,,
51,4.78E+00,1.91E+01,,,,,,,
52,1.17E+01,7.76E+00,,,,,,,
53,5.15E+00,1.76E+01,,,,,,,
54,4.71E+00,1.88E+01,,,,,,,
55,6.03E+00,1.46E+01,,,,,,,
56,9.43E+00,9.31E+00,,,,,,,
57,1.13E+01,7.67E+00,,,,,,,
58,8.86E+00,9.76E+00,,,,,,,
59,4.87E+00,1.77E+01,,,,,,,
60,1.40E+01,6.13E+00,,,,,,,
61,4.71E+00,1.77E+01,,,,,,,
62,1.13E+01,7.38E+00,,,,,,,
63,1.14E+01,7.33E+00,,,,,,,
64,8.72E+00,9.57E+00,,,,,,,
65,1.14E+01,7.30E+00,,,,,,,
66,6.90E+00,1.19E+01,,,,,,,
67,1.18E+01,6.94E+00,,,,,,,
68,4.65E+00,1.76E+01,,,,,,,
69,1.28E+01,6.35E+00,,,,,,,
70,8.97E+00,9.05E+00,,,,,,,
71,5.52E+00,1.46E+01,,,,,,,
72,8.97E+00,8.92E+00,,,,,,,
73,1.08E+01,7.21E+00,,,,,,,
74,7.16E+00,1.05E+01,,,,,,,
75,9.32E+00,7.76E+00,,,,,,,
76,7.93E+00,9.09E+00,,,,,,,
77,1.13E+01,6.35E+00,,,,,,,
78,7.90E+00,9.09E+00,,,,,,,
79,1.52E+01,4.66E+00,,,,,,,
80,1.52E+01,4.65E+00,,,,,,,
81,9.16E+00,7.67E+00,,,,,,,
82,7.34E+00,9.54E+00,,,,,,,
83,9.63E+00,7.21E+00,,,,,,,
84,1.13E+01,6.03E+00,,,,,,,
85,6.97E+00,9.76E+00,,,,,,,
86,1.01E+01,6.73E+00,,,,,,,
87,4.57E+00,1.46E+01,,,,,,,
88,6.79E+00,9.54E+00,,,,,,,
89,9.84E+00,6.56E+00,,,,,,,
90,1.13E+01,5.62E+00,,,,,,,
91,8.26E+00,7.68E+00,,,,,,,
92,6.00E+00,1.05E+01,,,,,,,
93,8.06E+00,7.76E+00,,,,,,,
94,5.97E+00,1.00E+01,,,,,,,
95,9.07E+00,6.58E+00,,,,,,,
96,1.24E+01,4.81E+00,,,,,,,
97,1.18E+01,4.99E+00,,,,,,,
98,1.24E+01,4.76E+00,,,,,,,
99,1.23E+01,4.79E+00,,,,,,,
100,9.07E+00,6.47E+00,,,,,,,
,,,,,,,,,
,,,,,,,,,
