1,3.97E+01,2.55E+01,100,
2,2.14E+01,3.75E+01,,
3,2.02E+01,3.75E+01,,
4,3.97E+01,1.39E+01,,
5,1.66E+01,2.91E+01,,
6,1.14E+01,4.19E+01,,
7,1.67E+01,2.70E+01,,
8,1.53E+01,2.74E+01,,
9,1.80E+01,2.23E+01,,
10,1.68E+01,2.31E+01,,
11,1.57E+01,2.46E+01,,
12,1.64E+01,2.31E+01,,
13,1.70E+01,2.06E+01,,
14,1.41E+01,2.44E+01,,
15,1.57E+01,2.15E+01,,
16,2.52E+01,1.31E+01,,
17,1.66E+01,1.98E+01,,
18,1.80E+01,1.52E+01,,
19,1.10E+01,2.44E+01,,
20,1.57E+01,1.65E+01,,
21,1.67E+01,1.49E+01,,
22,1.11E+01,2.06E+01,,
23,1.66E+01,1.36E+01,,
24,1.53E+01,1.01E+01,,
25,6.41E+00,2.31E+01,,
