1,3.51E+01,4.17E+01,100,
2,4.64E+01,1.58E+01,,
3,3.13E+01,2.09E+01,,
4,2.67E+01,2.32E+01,,
5,3.00E+01,1.93E+01,,
6,1.14E+01,4.17E+01,,
7,3.13E+01,1.42E+01,,
8,3.22E+01,1.35E+01,,
9,1.72E+01,2.01E+01,,
10,2.23E+01,1.51E+01,,
11,1.51E+01,2.13E+01,,
12,1.64E+01,1.93E+01,,
13,3.22E+01,9.75E+00,,
14,1.34E+01,2.32E+01,,
15,1.72E+01,1.81E+01,,
16,1.51E+01,2.03E+01,,
17,1.05E+01,2.32E+01,,
18,1.17E+01,2.01E+01,,
19,1.07E+01,2.19E+01,,
20,8.69E+00,2.67E+01,,
21,8.49E+00,2.67E+01,,
22,1.06E+01,2.12E+01,,
23,1.06E+01,2.04E+01,,
24,1.05E+01,2.01E+01,,
25,1.07E+01,1.97E+01,,
