1,1.33E+01,1.29E+01,100,
2,1.32E+01,1.19E+01,,
3,8.59E+00,1.62E+01,,
4,7.69E+00,1.77E+01,,
5,1.82E+01,7.21E+00,,
6,8.81E+00,1.44E+01,,
7,6.42E+00,1.77E+01,,
8,1.40E+01,7.67E+00,,
9,1.04E+01,9.92E+00,,
10,7.89E+00,1.29E+01,,
11,6.27E+00,1.56E+01,,
12,6.02E+00,1.56E+01,,
13,1.24E+01,7.55E+00,,
14,1.04E+01,8.55E+00,,
15,1.08E+01,8.19E+00,,
16,1.28E+01,6.80E+00,,
17,4.84E+00,1.80E+01,,
18,7.88E+00,1.05E+01,,
19,1.36E+01,6.04E+00,,
20,1.31E+01,6.30E+00,,
21,1.40E+01,5.83E+00,,
22,8.52E+00,9.54E+00,,
23,7.57E+00,1.05E+01,,
24,5.45E+00,1.45E+01,,
25,1.15E+01,6.80E+00,,
26,1.15E+01,6.60E+00,,
27,1.14E+01,6.53E+00,,
28,1.10E+01,6.74E+00,,
29,4.83E+00,1.54E+01,,
30,1.36E+01,5.43E+00,,
31,8.62E+00,8.55E+00,,
32,6.69E+00,1.09E+01,,
33,9.16E+00,7.94E+00,,
34,6.91E+00,1.05E+01,,
35,1.18E+01,6.09E+00,,
36,1.08E+01,6.58E+00,,
37,9.37E+00,7.50E+00,,
38,6.53E+00,1.08E+01,,
39,9.84E+00,6.96E+00,,
40,5.99E+00,1.10E+01,,
41,5.37E+00,1.19E+01,,
42,1.18E+01,5.40E+00,,
43,9.89E+00,6.28E+00,,
44,1.15E+01,5.40E+00,,
45,5.76E+00,1.07E+01,,
46,6.88E+00,8.92E+00,,
47,1.36E+01,4.50E+00,,
48,4.01E+00,1.51E+01,,
49,1.12E+01,5.34E+00,,
50,1.26E+01,4.73E+00,,
51,1.36E+01,4.36E+00,,
52,1.36E+01,4.21E+00,,
53,3.85E+00,1.44E+01,,
54,5.17E+00,1.07E+01,,
55,3.94E+00,1.40E+01,,
56,1.18E+01,4.63E+00,,
57,1.28E+01,4.24E+00,,
58,6.83E+00,7.89E+00,,
59,5.61E+00,9.61E+00,,
60,6.55E+00,8.19E+00,,
61,6.92E+00,7.64E+00,,
62,7.68E+00,6.88E+00,,
63,5.28E+00,9.92E+00,,
64,1.26E+01,4.08E+00,,
65,5.53E+00,9.27E+00,,
66,1.15E+01,4.45E+00,,
67,5.77E+00,8.84E+00,,
68,1.31E+01,3.83E+00,,
69,1.15E+01,4.28E+00,,
70,5.52E+00,8.92E+00,,
71,7.49E+00,6.58E+00,,
72,1.18E+01,4.16E+00,,
73,1.25E+01,3.94E+00,,
74,9.84E+00,4.99E+00,,
75,1.02E+01,4.81E+00,,
76,3.49E+00,1.40E+01,,
77,7.19E+00,6.77E+00,,
78,1.02E+01,4.74E+00,,
79,1.15E+01,4.21E+00,,
80,1.18E+01,4.03E+00,,
81,1.36E+01,3.44E+00,,
82,1.25E+01,3.76E+00,,
83,4.85E+00,9.61E+00,,
84,5.23E+00,8.84E+00,,
85,4.64E+00,9.92E+00,,
86,6.78E+00,6.77E+00,,
87,7.13E+00,6.41E+00,,
88,7.53E+00,6.05E+00,,
89,5.55E+00,8.19E+00,,
90,1.14E+01,3.98E+00,,
91,8.10E+00,5.59E+00,,
92,9.90E+00,4.57E+00,,
93,1.25E+01,3.53E+00,,
94,1.04E+01,4.13E+00,,
95,7.51E+00,5.68E+00,,
96,4.05E+00,1.05E+01,,
97,4.64E+00,9.10E+00,,
98,5.93E+00,7.11E+00,,
99,4.64E+00,8.89E+00,,
100,5.83E+00,7.07E+00,,
101,5.79E+00,7.02E+00,,
102,1.04E+01,3.85E+00,,
103,3.77E+00,1.07E+01,,
104,1.25E+01,3.22E+00,,
105,3.55E+00,1.13E+01,,
106,9.68E+00,4.13E+00,,
107,8.59E+00,4.65E+00,,
108,5.60E+00,7.11E+00,,
109,1.18E+01,3.37E+00,,
110,9.01E+00,4.42E+00,,
111,5.26E+00,7.55E+00,,
112,7.57E+00,5.21E+00,,
113,4.13E+00,9.54E+00,,
114,5.80E+00,6.80E+00,,
115,8.92E+00,4.37E+00,,
116,5.96E+00,6.41E+00,,
117,4.67E+00,8.10E+00,,
118,1.11E+01,3.40E+00,,
119,7.51E+00,5.02E+00,,
120,4.62E+00,8.10E+00,,
121,1.09E+01,3.43E+00,,
122,9.05E+00,4.09E+00,,
123,3.28E+00,1.13E+01,,
124,3.27E+00,1.13E+01,,
125,3.48E+00,1.05E+01,,
126,9.53E+00,3.84E+00,,
127,4.22E+00,8.68E+00,,
128,5.02E+00,7.28E+00,,
129,5.68E+00,6.44E+00,,
130,1.18E+01,3.05E+00,,
131,6.21E+00,5.79E+00,,
132,1.04E+01,3.43E+00,,
133,5.91E+00,6.06E+00,,
134,7.57E+00,4.71E+00,,
135,9.05E+00,3.85E+00,,
136,5.91E+00,5.88E+00,,
137,5.45E+00,6.38E+00,,
138,5.38E+00,6.44E+00,,
139,6.47E+00,5.34E+00,,
140,9.70E+00,3.55E+00,,
141,6.12E+00,5.59E+00,,
142,6.83E+00,4.99E+00,,
143,4.04E+00,8.45E+00,,
144,3.21E+00,1.05E+01,,
145,9.53E+00,3.55E+00,,
146,7.68E+00,4.40E+00,,
147,1.15E+01,2.94E+00,,
148,4.78E+00,7.02E+00,,
149,2.97E+00,1.13E+01,,
150,8.92E+00,3.73E+00,,
151,7.68E+00,4.30E+00,,
152,5.97E+00,5.52E+00,,
153,5.10E+00,6.41E+00,,
154,4.52E+00,7.23E+00,,
155,1.09E+01,3.01E+00,,
156,9.68E+00,3.37E+00,,
157,6.42E+00,5.03E+00,,
158,6.87E+00,4.68E+00,,
159,1.11E+01,2.88E+00,,
160,5.97E+00,5.35E+00,,
161,3.15E+00,9.88E+00,,
162,6.05E+00,5.03E+00,,
163,4.52E+00,6.73E+00,,
164,4.07E+00,7.45E+00,,
165,5.80E+00,5.22E+00,,
166,1.04E+01,2.90E+00,,
167,4.78E+00,6.28E+00,,
168,3.88E+00,7.62E+00,,
169,2.76E+00,1.07E+01,,
170,4.52E+00,6.43E+00,,
171,3.30E+00,8.81E+00,,
172,3.88E+00,7.49E+00,,
173,7.21E+00,3.97E+00,,
174,5.83E+00,4.87E+00,,
175,3.21E+00,8.81E+00,,
176,5.53E+00,5.10E+00,,
177,4.22E+00,6.68E+00,,
178,4.87E+00,5.79E+00,,
179,2.84E+00,9.88E+00,,
180,9.70E+00,2.88E+00,,
181,6.92E+00,4.03E+00,,
182,4.04E+00,6.90E+00,,
183,5.94E+00,4.68E+00,,
184,6.92E+00,3.91E+00,,
185,3.07E+00,8.81E+00,,
