1,1.04E+01,1.83E+01,100,
2,1.58E+01,1.04E+01,,
3,1.14E+01,9.72E+00,,
4,1.19E+01,9.15E+00,,
5,1.08E+01,8.81E+00,,
6,1.14E+01,7.84E+00,,
7,7.12E+00,1.24E+01,,
8,1.17E+01,7.51E+00,,
9,8.09E+00,1.09E+01,,
10,1.13E+01,7.75E+00,,
11,1.02E+01,8.28E+00,,
12,9.35E+00,8.81E+00,,
13,9.91E+00,8.28E+00,,
14,7.18E+00,1.13E+01,,
15,8.29E+00,9.81E+00,,
16,1.53E+01,5.18E+00,,
17,1.53E+01,4.90E+00,,
18,7.86E+00,9.49E+00,,
19,1.53E+01,4.72E+00,,
20,4.57E+00,1.58E+01,,
21,9.87E+00,7.26E+00,,
22,1.14E+01,6.20E+00,,
23,6.38E+00,1.10E+01,,
24,1.42E+01,4.92E+00,,
25,4.19E+00,1.66E+01,,
26,5.74E+00,1.19E+01,,
27,5.78E+00,1.13E+01,,
28,6.84E+00,9.45E+00,,
29,6.49E+00,9.72E+00,,
30,8.40E+00,7.25E+00,,
31,7.76E+00,7.80E+00,,
32,9.07E+00,6.59E+00,,
33,1.42E+01,4.21E+00,,
34,6.03E+00,9.81E+00,,
35,1.42E+01,4.13E+00,,
36,6.18E+00,9.52E+00,,
37,6.23E+00,9.35E+00,,
38,5.34E+00,1.09E+01,,
39,1.44E+01,3.98E+00,,
40,4.77E+00,1.19E+01,,
41,9.37E+00,6.04E+00,,
42,8.40E+00,6.70E+00,,
43,4.27E+00,1.30E+01,,
44,5.25E+00,1.06E+01,,
45,5.72E+00,9.64E+00,,
46,4.98E+00,1.10E+01,,
47,9.37E+00,5.82E+00,,
48,9.25E+00,5.86E+00,,
49,1.07E+01,5.02E+00,,
50,5.67E+00,9.49E+00,,
51,1.44E+01,3.73E+00,,
52,5.05E+00,1.06E+01,,
53,5.34E+00,1.00E+01,,
54,8.21E+00,6.45E+00,,
55,7.51E+00,6.93E+00,,
56,8.05E+00,6.45E+00,,
57,1.35E+01,3.83E+00,,
58,6.00E+00,8.60E+00,,
59,1.07E+01,4.81E+00,,
60,6.61E+00,7.75E+00,,
61,6.00E+00,8.52E+00,,
62,1.42E+01,3.59E+00,,
63,1.01E+01,5.04E+00,,
64,1.11E+01,4.53E+00,,
65,7.57E+00,6.63E+00,,
66,4.11E+00,1.21E+01,,
67,1.24E+01,3.99E+00,,
68,4.54E+00,1.09E+01,,
69,3.53E+00,1.40E+01,,
70,4.15E+00,1.19E+01,,
71,8.63E+00,5.68E+00,,
72,7.01E+00,6.98E+00,,
73,8.63E+00,5.65E+00,,
74,4.70E+00,1.04E+01,,
75,1.23E+01,3.94E+00,,
76,4.74E+00,1.02E+01,,
77,6.94E+00,6.98E+00,,
78,4.67E+00,1.04E+01,,
79,1.11E+01,4.34E+00,,
80,5.98E+00,8.03E+00,,
81,4.24E+00,1.13E+01,,
82,4.23E+00,1.13E+01,,
83,1.11E+01,4.31E+00,,
84,1.33E+01,3.57E+00,,
85,1.36E+01,3.49E+00,,
86,4.11E+00,1.16E+01,,
87,1.36E+01,3.49E+00,,
88,7.19E+00,6.59E+00,,
89,4.17E+00,1.13E+01,,
90,9.37E+00,5.03E+00,,
91,1.23E+01,3.82E+00,,
92,3.90E+00,1.21E+01,,
93,1.19E+01,3.96E+00,,
94,1.11E+01,4.23E+00,,
95,3.60E+00,1.30E+01,,
96,4.15E+00,1.13E+01,,
97,4.93E+00,9.52E+00,,
98,5.37E+00,8.71E+00,,
99,6.22E+00,7.50E+00,,
100,8.38E+00,5.56E+00,,
101,8.09E+00,5.75E+00,,
102,6.70E+00,6.93E+00,,
103,5.98E+00,7.76E+00,,
104,6.39E+00,7.26E+00,,
105,1.01E+01,4.59E+00,,
106,9.06E+00,5.08E+00,,
107,1.11E+01,4.13E+00,,
108,4.66E+00,9.84E+00,,
109,7.83E+00,5.86E+00,,
110,7.27E+00,6.28E+00,,
111,8.30E+00,5.48E+00,,
112,1.23E+01,3.69E+00,,
113,1.23E+01,3.68E+00,,
114,3.44E+00,1.32E+01,,
115,4.08E+00,1.11E+01,,
116,6.22E+00,7.30E+00,,
117,4.59E+00,9.84E+00,,
118,6.20E+00,7.28E+00,,
119,8.09E+00,5.57E+00,,
120,7.93E+00,5.68E+00,,
121,3.72E+00,1.21E+01,,
122,6.79E+00,6.63E+00,,
123,1.24E+01,3.64E+00,,
124,1.19E+01,3.79E+00,,
125,3.40E+00,1.32E+01,,
126,8.49E+00,5.28E+00,,
127,1.33E+01,3.36E+00,,
128,1.23E+01,3.64E+00,,
129,1.01E+01,4.44E+00,,
130,7.93E+00,5.65E+00,,
131,7.83E+00,5.72E+00,,
132,1.23E+01,3.62E+00,,
133,8.30E+00,5.38E+00,,
134,6.14E+00,7.28E+00,,
135,6.11E+00,7.30E+00,,
136,4.68E+00,9.52E+00,,
137,3.93E+00,1.13E+01,,
138,7.09E+00,6.28E+00,,
139,4.68E+00,9.52E+00,,
140,3.80E+00,1.17E+01,,
141,1.11E+01,3.99E+00,,
142,6.59E+00,6.59E+00,,
143,4.19E+00,1.01E+01,,
144,4.79E+00,8.83E+00,,
145,6.22E+00,6.78E+00,,
146,8.85E+00,4.72E+00,,
147,8.28E+00,4.98E+00,,
148,3.27E+00,1.25E+01,,
149,4.14E+00,9.74E+00,,
150,3.23E+00,1.25E+01,,
151,4.37E+00,9.18E+00,,
152,7.44E+00,5.33E+00,,
153,3.36E+00,1.17E+01,,
154,6.93E+00,5.62E+00,,
155,3.14E+00,1.23E+01,,
156,5.37E+00,7.11E+00,,
157,3.09E+00,1.23E+01,,
158,4.20E+00,8.94E+00,,
159,3.21E+00,1.17E+01,,
160,8.85E+00,4.22E+00,,
161,3.97E+00,9.15E+00,,
162,5.72E+00,6.31E+00,,
163,6.85E+00,5.20E+00,,
164,6.59E+00,5.29E+00,,
165,8.31E+00,4.15E+00,,
166,3.23E+00,1.06E+01,,
167,5.40E+00,6.20E+00,,
168,4.79E+00,6.96E+00,,
169,6.00E+00,5.52E+00,,
170,8.10E+00,4.03E+00,,
171,6.10E+00,5.33E+00,,
172,7.85E+00,4.07E+00,,
173,6.22E+00,5.04E+00,,
174,5.97E+00,5.22E+00,,
175,4.46E+00,6.90E+00,,
176,5.40E+00,5.68E+00,,
177,9.37E+00,3.25E+00,,
178,5.76E+00,5.28E+00,,
179,5.41E+00,5.62E+00,,
180,5.97E+00,5.00E+00,,
181,5.97E+00,4.98E+00,,
182,5.26E+00,5.63E+00,,
183,4.37E+00,6.77E+00,,
184,7.85E+00,3.73E+00,,
185,8.10E+00,3.60E+00,,
186,7.03E+00,4.15E+00,,
187,2.98E+00,9.74E+00,,
188,5.26E+00,5.50E+00,,
189,5.65E+00,5.08E+00,,
190,3.21E+00,8.94E+00,,
191,5.49E+00,5.20E+00,,
192,5.02E+00,5.67E+00,,
193,4.70E+00,5.98E+00,,
194,9.37E+00,3.00E+00,,
195,5.43E+00,5.08E+00,,
196,4.46E+00,6.14E+00,,
197,5.02E+00,5.46E+00,,
198,5.37E+00,5.09E+00,,
199,4.19E+00,6.52E+00,,
200,4.55E+00,5.98E+00,,
