1,3.92E+01,2.54E+01,100,
2,1.94E+01,4.95E+01,,
3,1.59E+01,4.95E+01,,
4,2.20E+01,2.54E+01,,
5,2.14E+01,2.54E+01,,
6,4.31E+01,1.17E+01,,
7,3.41E+01,1.32E+01,,
8,3.27E+01,1.26E+01,,
9,3.27E+01,1.25E+01,,
10,3.41E+01,1.19E+01,,
11,3.32E+01,1.22E+01,,
12,2.13E+01,1.47E+01,,
13,2.24E+01,1.37E+01,,
14,2.13E+01,1.41E+01,,
15,2.27E+01,1.30E+01,,
16,1.77E+01,1.60E+01,,
17,2.07E+01,1.37E+01,,
18,2.49E+01,1.11E+01,,
19,2.07E+01,1.30E+01,,
20,2.13E+01,1.24E+01,,
21,2.04E+01,1.29E+01,,
22,1.85E+01,1.11E+01,,
23,2.13E+01,8.36E+00,,
24,1.77E+01,9.38E+00,,
25,1.28E+01,1.29E+01,,
