1,1.28E+01,2.21E+01,100,,,,,,
2,1.49E+01,1.71E+01,,,,,,,
3,2.02E+01,1.24E+01,,,,,,,
4,2.10E+01,1.08E+01,,,,,,,
5,1.97E+01,1.12E+01,,,,,,,
6,9.02E+00,2.44E+01,,,,,,,
7,1.85E+01,1.16E+01,,,,,,,
8,8.77E+00,2.35E+01,,,,,,,
9,1.96E+01,1.04E+01,,,,,,,
10,1.48E+01,1.36E+01,,,,,,,
11,1.41E+01,1.42E+01,,,,,,,
12,1.06E+01,1.85E+01,,,,,,,
13,7.43E+00,2.57E+01,,,,,,,
14,7.80E+00,2.26E+01,,,,,,,
15,1.51E+01,1.12E+01,,,,,,,
16,9.87E+00,1.66E+01,,,,,,,
17,1.94E+01,8.29E+00,,,,,,,
18,1.40E+01,1.09E+01,,,,,,,
19,1.44E+01,1.03E+01,,,,,,,
20,1.39E+01,1.07E+01,,,,,,,
21,8.64E+00,1.67E+01,,,,,,,
22,7.81E+00,1.85E+01,,,,,,,
23,1.32E+01,1.08E+01,,,,,,,
24,1.23E+01,1.16E+01,,,,,,,
25,2.34E+01,5.94E+00,,,,,,,
26,5.97E+00,2.21E+01,,,,,,,
27,5.76E+00,2.26E+01,,,,,,,
28,1.21E+01,1.07E+01,,,,,,,
29,9.87E+00,1.26E+01,,,,,,,
30,1.49E+01,8.27E+00,,,,,,,
31,8.96E+00,1.28E+01,,,,,,,
32,9.83E+00,1.16E+01,,,,,,,
33,2.08E+01,5.42E+00,,,,,,,
34,8.39E+00,1.31E+01,,,,,,,
35,1.71E+01,6.18E+00,,,,,,,
36,1.44E+01,6.97E+00,,,,,,,
37,9.87E+00,1.01E+01,,,,,,,
38,7.50E+00,1.28E+01,,,,,,,
39,1.48E+01,6.33E+00,,,,,,,
40,8.55E+00,1.09E+01,,,,,,,
41,6.55E+00,1.39E+01,,,,,,,
42,1.17E+01,7.70E+00,,,,,,,
43,7.38E+00,1.19E+01,,,,,,,
44,6.06E+00,1.42E+01,,,,,,,
45,1.02E+01,8.46E+00,,,,,,,
46,9.37E+00,9.12E+00,,,,,,,
47,7.31E+00,1.16E+01,,,,,,,
48,7.17E+00,1.16E+01,,,,,,,
49,7.13E+00,1.14E+01,,,,,,,
50,9.81E+00,8.24E+00,,,,,,,
51,5.64E+00,1.39E+01,,,,,,,
52,6.55E+00,1.19E+01,,,,,,,
53,1.40E+01,5.36E+00,,,,,,,
54,1.71E+01,4.36E+00,,,,,,,
55,1.11E+01,6.41E+00,,,,,,,
56,1.44E+01,4.90E+00,,,,,,,
57,1.11E+01,6.35E+00,,,,,,,
58,8.43E+00,8.27E+00,,,,,,,
59,5.20E+00,1.32E+01,,,,,,,
60,6.35E+00,1.07E+01,,,,,,,
61,8.55E+00,7.63E+00,,,,,,,
62,8.41E+00,7.70E+00,,,,,,,
63,1.40E+01,4.51E+00,,,,,,,
64,8.26E+00,7.51E+00,,,,,,,
65,6.00E+00,1.01E+01,,,,,,,
66,1.10E+01,5.48E+00,,,,,,,
67,1.14E+01,5.27E+00,,,,,,,
68,5.48E+00,1.07E+01,,,,,,,
69,6.06E+00,9.32E+00,,,,,,,
70,1.02E+01,5.46E+00,,,,,,,
71,7.51E+00,7.27E+00,,,,,,,
72,5.19E+00,1.04E+01,,,,,,,
73,7.39E+00,7.27E+00,,,,,,,
74,9.78E+00,5.48E+00,,,,,,,
75,3.84E+00,1.39E+01,,,,,,,
76,1.40E+01,3.73E+00,,,,,,,
77,4.49E+00,1.16E+01,,,,,,,
78,7.13E+00,7.10E+00,,,,,,,
79,4.05E+00,1.24E+01,,,,,,,
80,7.70E+00,6.47E+00,,,,,,,
81,5.46E+00,9.12E+00,,,,,,,
82,3.76E+00,1.32E+01,,,,,,,
83,6.57E+00,7.51E+00,,,,,,,
84,6.00E+00,8.21E+00,,,,,,,
85,4.58E+00,1.07E+01,,,,,,,
86,7.70E+00,6.29E+00,,,,,,,
87,6.86E+00,6.82E+00,,,,,,,
88,7.16E+00,6.48E+00,,,,,,,
89,6.76E+00,6.82E+00,,,,,,,
90,8.96E+00,5.10E+00,,,,,,,
91,8.39E+00,5.44E+00,,,,,,,
92,7.16E+00,6.28E+00,,,,,,,
93,6.53E+00,6.82E+00,,,,,,,
94,1.03E+01,4.15E+00,,,,,,,
95,1.03E+01,4.09E+00,,,,,,,
96,8.03E+00,5.27E+00,,,,,,,
97,4.91E+00,8.48E+00,,,,,,,
98,5.19E+00,7.96E+00,,,,,,,
99,3.32E+00,1.24E+01,,,,,,,
100,4.91E+00,8.27E+00,,,,,,,
,,,,,,,,,
,,,,,,,,,
