1,3.17E+01,3.43E+01,100,
2,2.16E+01,3.43E+01,,
3,2.92E+01,1.95E+01,,
4,2.75E+01,2.01E+01,,
5,3.90E+01,1.33E+01,,
6,4.19E+01,1.20E+01,,
7,4.19E+01,1.10E+01,,
8,4.19E+01,1.05E+01,,
9,2.92E+01,1.40E+01,,
10,1.22E+01,3.22E+01,,
11,1.21E+01,3.22E+01,,
12,1.92E+01,2.01E+01,,
13,1.13E+01,3.35E+01,,
14,1.17E+01,3.22E+01,,
15,1.60E+01,2.18E+01,,
16,2.42E+01,1.42E+01,,
17,2.25E+01,1.42E+01,,
18,9.31E+00,3.35E+01,,
19,8.99E+00,3.22E+01,,
20,8.38E+00,3.35E+01,,
21,1.14E+01,1.89E+01,,
22,9.61E+00,1.89E+01,,
23,1.80E+01,9.57E+00,,
24,1.80E+01,9.36E+00,,
25,1.60E+01,1.04E+01,,
