1,1.83E+01,2.53E+01,100,,,,,,
2,2.54E+01,1.42E+01,,,,,,,
3,3.68E+01,9.47E+00,,,,,,,
4,2.11E+01,1.60E+01,,,,,,,
5,1.28E+01,2.53E+01,,,,,,,
6,1.35E+01,2.37E+01,,,,,,,
7,1.13E+01,2.83E+01,,,,,,,
8,1.45E+01,2.14E+01,,,,,,,
9,1.24E+01,2.37E+01,,,,,,,
10,2.42E+01,1.10E+01,,,,,,,
11,1.01E+01,2.53E+01,,,,,,,
12,2.42E+01,1.04E+01,,,,,,,
13,1.56E+01,1.60E+01,,,,,,,
14,8.35E+00,2.96E+01,,,,,,,
15,2.18E+01,1.11E+01,,,,,,,
16,8.16E+00,2.96E+01,,,,,,,
17,8.29E+00,2.87E+01,,,,,,,
18,1.09E+01,2.14E+01,,,,,,,
19,1.97E+01,1.18E+01,,,,,,,
20,1.84E+01,1.25E+01,,,,,,,
21,2.07E+01,1.11E+01,,,,,,,
22,1.56E+01,1.40E+01,,,,,,,
23,1.26E+01,1.71E+01,,,,,,,
24,1.29E+01,1.60E+01,,,,,,,
25,7.13E+00,2.83E+01,,,,,,,
26,1.85E+01,1.08E+01,,,,,,,
27,9.16E+00,2.14E+01,,,,,,,
28,1.03E+01,1.79E+01,,,,,,,
29,1.80E+01,9.41E+00,,,,,,,
30,6.58E+00,2.53E+01,,,,,,,
31,1.26E+01,1.25E+01,,,,,,,
32,1.28E+01,1.19E+01,,,,,,,
33,8.11E+00,1.79E+01,,,,,,,
34,1.71E+01,7.96E+00,,,,,,,
35,9.67E+00,1.32E+01,,,,,,,
36,1.06E+01,1.19E+01,,,,,,,
37,2.04E+01,5.98E+00,,,,,,,
38,2.04E+01,5.78E+00,,,,,,,
39,9.67E+00,1.21E+01,,,,,,,
40,9.33E+00,1.19E+01,,,,,,,
41,7.36E+00,1.46E+01,,,,,,,
42,1.71E+01,6.24E+00,,,,,,,
43,9.91E+00,1.08E+01,,,,,,,
44,7.36E+00,1.41E+01,,,,,,,
45,9.61E+00,9.41E+00,,,,,,,
46,8.40E+00,1.08E+01,,,,,,,
47,7.39E+00,1.19E+01,,,,,,,
48,9.21E+00,9.41E+00,,,,,,,
49,7.26E+00,1.14E+01,,,,,,,
50,7.26E+00,1.00E+01,,,,,,,
,,,,,,,,,
,,,,,,,,,
