index,height,width
0,30.11620957039033,28.86701922998719,50.0
1,94.63073399621749,28.443517038737035
2,9.995807054692545,27.94536468980833
3,100.0349769069535,29.861932617454286
4,144.02839434821183,29.245828694679183
5,137.75244059056422,29.41200201998994
6,125.89002872244056,28.748191506303574
7,107.50485714480732,28.402267820547358
8,166.55582955555286,29.605788358056323
9,12.89688556369811,25.973844998477333
10,158.04033006581543,26.914983786491216
11,59.84112967254808,29.683238685883726
12,60.57033358189232,27.01435506062684
13,129.19884506359634,29.382952460032133
14,36.12497368537816,28.885149084951948
15,176.27992162297866,28.546160158232457
16,149.94010197909915,25.44430403422503
17,111.35047794330508,29.667060665178973
18,81.00166877907964,28.522300211819257
19,119.40219882030121,26.1351424379675
20,168.49384925444807,28.10033650204243
21,41.277036319821605,27.029431383507585
22,69.33515983037655,28.944799641009066
23,167.7918737193263,28.607899521167372
24,31.207720674932446,26.12172496694189
25,124.56717643190805,26.877563113486325
26,105.61075186536715,29.999920032229277
27,159.260732947424,29.52240053539318
28,71.09063552580628,26.25865241040585
29,67.59425957549044,27.6390711835031
30,20.428212675943342,27.104276055352514
31,25.34107546257199,28.184519064384965
32,49.66475318881326,26.36990134507339
33,35.88913100002065,26.774895438459783
34,120.78247822389045,28.4231850340418
35,124.22326780948387,27.4918376106936
36,148.9777943394601,28.839549576516838
37,124.53526311156128,26.649990658593893
38,142.12077468906546,28.6116115599596
39,165.58926049897823,26.05876302278761
40,39.043457814363244,28.260328728971132
41,17.785806044321713,28.171655844403226
42,94.15859428891154,28.589353259173787
43,112.6873692170873,25.65810917883535
44,59.25851825873919,25.981300341757077
45,42.92697667594344,26.355659339739482
46,170.51861133110586,27.073123346378736
47,123.3797039488933,26.264303014472272
48,103.98582109069163,25.367509055631732
49,64.6185328064091,28.23031536815311
50,88.01218251352692,25.838186440739936
51,10.516928829644419,27.233370820053036
52,21.717555818202925,27.869265572391473
53,176.77789410967685,29.73866824675015
54,14.551696205120134,26.93220353975063
55,37.435748891483215,29.404860037881406
56,76.45578992653779,26.248717528603677
57,113.84886156923288,29.548941529023985
58,66.3206398173975,26.313943332714096
