1,38,6,100
2,38,17,
3,38,23,
4,38,5,
5,38,32,
6,38,1,
7,38,1,
8,38,4,
9,38,19,
10,38,26,
11,38,12,
12,38,2,
13,38,22,
14,38,1,
15,38,10,
16,38,22,
17,38,15,
18,38,16,
19,38,32,
20,38,29,
21,38,1,
22,38,32,
23,38,2,
24,38,9,
25,38,31,
26,38,4,
27,38,5,
28,38,4,
29,38,31,
30,38,26,
31,38,22,
32,38,20,
33,38,10,
34,38,5,
35,38,25,
36,38,6,
37,38,13,
38,38,14,
39,38,18,
40,38,17,
41,38,23,
42,38,10,
43,38,10,
44,38,31,
45,38,20,
46,38,31,
47,38,29,
48,38,25,
49,38,23,
50,38,23,
51,38,10,
52,38,30,
53,38,19,
54,38,9,
55,38,33,
56,38,14,
57,38,19,
58,38,31,
59,38,10,
60,38,18,
61,38,3,
62,38,33,
63,38,19,
64,38,11,
65,38,1,
66,38,20,
67,38,15,
68,38,1,
69,38,2,
70,38,7,
71,38,15,
72,38,17,
73,38,17,
74,38,20,
75,38,27,
76,38,3,
77,38,12,
78,38,18,
79,38,15,
80,38,30,
81,38,16,
82,38,21,
83,38,12,
84,38,31,
85,38,23,
86,38,10,
87,38,16,
88,38,1,
89,38,8,
90,38,23,
91,38,21,
92,38,31,
93,38,6,
94,38,3,
95,38,22,
96,38,10,
97,38,33,
98,38,18,
99,38,22,
100,38,11,
101,38,17,
102,38,15,
103,38,3,
104,38,24,
105,38,33,
106,38,4,
107,38,12,
108,38,7,
109,38,7,
110,38,31,
111,38,33,
112,38,27,
113,38,24,
114,38,1,
115,38,9,
116,38,3,
117,38,29,
118,38,6,
119,38,14,
120,38,25,
121,38,27,
122,38,32,
123,38,18,
124,38,29,
125,38,2,
126,38,24,
127,38,4,
128,38,31,
129,38,13,
130,38,19,
131,38,22,
132,38,24,
133,38,14,
134,38,20,
135,38,26,
136,38,23,
137,38,12,
138,38,20,
139,38,14,
140,38,6,
141,38,18,
142,38,9,
143,38,33,
144,38,16,
145,38,4,
146,38,14,
147,38,4,
148,38,14,
149,38,29,
150,38,28,
151,38,6,
152,38,15,
153,38,5,
154,38,29,
155,38,33,
156,38,10,
157,38,25,
158,38,25,
159,38,9,
160,38,13,
161,38,33,
162,38,13,
163,38,7,
164,38,28,
165,38,1,
166,38,10,
167,38,9,
168,38,5,
169,38,13,
170,38,29,
171,38,22,
172,38,12,
173,38,23,
174,38,31,
175,38,21,
176,38,1,
177,38,18,
178,38,13,
179,38,23,
180,38,19,
181,38,10,
182,38,20,
183,38,4,
184,38,25,
185,38,21,
186,38,4,
187,38,7,
188,38,2,
189,38,23,
190,38,28,
191,38,9,
192,38,33,
193,38,27,
194,38,22,
195,38,21,
196,38,8,
197,38,16,
198,38,24,
199,38,33,
200,38,16,
201,38,7,
202,38,31,
203,38,3,
204,38,12,
205,38,25,
206,38,6,
207,38,21,
208,38,22,
209,38,7,
210,38,27,
211,38,26,
212,38,32,
213,38,29,
214,38,20,
215,38,29,
216,38,32,
217,38,16,
218,38,5,
219,38,6,
220,38,13,
221,38,13,
222,38,29,
223,38,28,
224,38,23,
225,38,17,
226,38,17,
227,38,16,
228,38,15,
229,38,32,
230,38,11,
231,38,24,
232,38,25,
233,38,19,
234,38,15,
235,38,15,
236,38,9,
237,38,32,
238,38,25,
239,38,9,
240,38,11,
241,38,30,
242,38,15,
243,38,30,
244,38,5,
245,38,17,
246,38,32,
247,38,18,
248,38,4,
249,38,15,
250,38,21,
251,38,17,
252,38,23,
253,38,16,
254,38,23,
255,38,19,
256,38,24,
257,38,33,
258,38,22,
259,38,33,
260,38,18,
261,38,4,
262,38,7,
263,38,33,
264,38,21,
265,38,22,
266,38,20,
267,38,17,
268,38,15,
269,38,33,
270,38,30,
271,38,8,
272,38,18,
273,38,21,
274,38,3,
275,38,18,
276,38,4,
277,38,5,
278,38,29,
279,38,3,
280,38,28,
281,38,9,
282,38,10,
283,38,30,
284,38,5,
285,38,7,
286,38,32,
287,38,14,
288,38,9,
289,38,16,
290,38,2,
291,38,13,
292,38,10,
293,38,16,
294,38,23,
295,38,8,
296,38,4,
297,38,2,
298,38,2,
299,38,3,
300,38,3,
301,22,23,
302,22,36,
303,22,32,
304,22,10,
305,22,52,
306,22,34,
307,22,54,
308,22,34,
309,22,30,
310,22,4,
311,22,9,
312,22,20,
313,22,24,
314,22,43,
315,22,44,
316,22,56,
317,22,39,
318,22,55,
319,22,20,
320,22,50,
321,22,30,
322,22,17,
323,22,4,
324,22,48,
325,22,34,
326,22,5,
327,22,39,
328,22,41,
329,22,24,
330,22,23,
331,22,30,
332,22,48,
333,22,4,
334,22,40,
335,22,37,
336,22,8,
337,22,12,
338,22,3,
339,22,14,
340,22,2,
341,22,14,
342,22,5,
343,22,5,
344,22,41,
345,22,15,
346,22,22,
347,22,52,
348,22,50,
349,22,30,
350,22,9,
351,22,20,
352,22,13,
353,22,4,
354,22,12,
355,22,17,
356,22,19,
357,22,22,
358,22,45,
359,22,8,
360,22,54,
361,22,34,
362,22,48,
363,22,29,
364,22,19,
365,22,25,
366,22,27,
367,22,30,
368,22,50,
369,22,36,
370,22,55,
371,22,18,
372,22,50,
373,22,36,
374,22,21,
375,22,35,
376,22,58,
377,22,5,
378,22,48,
379,22,38,
380,22,27,
381,22,14,
382,22,9,
383,22,61,
384,22,57,
385,22,16,
386,22,9,
387,22,17,
388,22,46,
389,22,2,
390,22,49,
391,22,54,
392,22,44,
393,22,30,
394,22,38,
395,22,45,
396,22,38,
397,22,52,
398,22,44,
399,22,45,
400,22,51,
401,22,36,
402,22,6,
403,22,45,
404,22,6,
405,22,49,
406,22,25,
407,22,42,
408,22,46,
409,22,56,
410,22,45,
411,22,21,
412,22,5,
413,22,59,
414,22,9,
415,22,55,
416,22,56,
417,22,40,
418,22,4,
419,22,30,
420,22,48,
421,22,29,
422,22,22,
423,22,13,
424,22,43,
425,22,23,
426,22,60,
427,22,30,
428,22,16,
429,22,44,
430,22,38,
431,22,42,
432,22,14,
433,22,40,
434,22,31,
435,22,5,
436,22,37,
437,22,8,
438,22,2,
439,22,39,
440,22,52,
441,22,35,
442,22,28,
443,22,22,
444,22,43,
445,22,46,
446,22,9,
447,22,39,
448,22,16,
449,22,18,
450,22,38,
451,22,47,
452,22,54,
453,22,13,
454,22,51,
455,22,14,
456,22,58,
457,22,4,
458,22,8,
459,22,6,
460,22,8,
461,22,13,
462,22,13,
463,22,11,
464,22,33,
465,22,32,
466,22,27,
467,22,16,
468,22,16,
469,22,16,
470,22,59,
471,22,12,
472,22,15,
473,22,7,
474,22,40,
475,22,33,
476,22,15,
477,22,11,
478,22,16,
479,22,42,
480,22,40,
481,22,19,
482,22,18,
483,22,18,
484,22,51,
485,22,49,
486,22,30,
487,22,30,
488,22,39,
489,22,43,
490,22,13,
491,22,20,
492,22,58,
493,22,44,
494,22,36,
495,22,29,
496,22,27,
497,22,37,
498,22,23,
499,22,35,
500,22,10,
