Reference,Height,Width,StripWidth,
1,1.86E+01,6.87E+01,100,
2,1.94E+01,4.95E+01,,
3,1.50E+01,2.62E+01,,
4,1.49E+01,2.61E+01,,
5,1.40E+01,1.58E+01,,
6,1.49E+01,1.34E+01,,
7,1.58E+01,1.26E+01,,
8,5.95E+00,2.99E+01,,
9,4.63E+00,3.84E+01,,
10,2.69E+00,6.32E+01,,
11,3.02E+00,5.13E+01,,
12,2.85E+00,4.95E+01,,
13,4.11E+00,3.32E+01,,
14,1.86E+01,7.34E+00,,
15,8.16E+00,1.65E+01,,
16,1.76E+01,7.53E+00,,
17,7.10E+00,1.80E+01,,
18,5.25E+00,2.25E+01,,
19,9.28E+00,1.26E+01,,
20,1.86E+01,6.18E+00,,
21,2.82E+00,3.32E+01,,
22,2.29E+00,3.97E+01,,
23,2.44E+00,3.32E+01,,
24,3.81E+00,2.11E+01,,
25,1.56E+01,5.13E+00,,
26,2.52E+00,2.94E+01,,
27,2.66E+00,2.60E+01,,
28,2.61E+00,2.60E+01,,
29,2.84E+01,2.33E+00,,
30,3.81E+00,1.37E+01,,
31,1.68E+01,3.02E+00,,
32,4.56E+00,1.10E+01,,
33,1.45E+00,3.45E+01,,
34,1.33E+00,3.70E+01,,
35,1.86E+01,2.63E+00,,
36,4.70E+00,1.03E+01,,
37,3.74E+00,1.30E+01,,
38,1.02E+00,4.56E+01,,
39,8.63E-01,5.34E+01,,
40,1.70E+00,2.60E+01,,
41,5.63E+01,6.73E-01,,
42,1.59E+00,2.30E+01,,
43,4.61E+00,7.53E+00,,
44,1.42E+01,2.33E+00,,
45,2.54E+00,1.30E+01,,
46,1.50E+00,2.20E+01,,
47,6.37E-01,5.13E+01,,
48,8.93E-01,3.64E+01,,
49,2.05E+00,1.58E+01,,
50,1.37E+01,2.33E+00,,
51,3.78E+00,8.38E+00,,
52,3.06E+01,1.02E+00,,
53,1.02E+01,3.00E+00,,
54,3.38E+01,8.88E-01,,
55,1.11E+00,2.60E+01,,
56,4.87E+01,5.67E-01,,
57,5.13E+00,5.33E+00,,
58,2.36E+01,1.15E+00,,
59,3.21E+00,8.48E+00,,
60,1.72E+01,1.52E+00,,
61,2.55E+01,1.02E+00,,
62,2.01E+00,1.29E+01,,
63,1.37E+00,1.90E+01,,
64,1.50E+01,1.72E+00,,
65,8.49E+00,3.00E+00,,
66,1.22E+01,2.08E+00,,
67,2.47E+01,1.02E+00,,
68,1.10E+00,2.30E+01,,
69,1.12E+01,2.23E+00,,
70,2.55E+01,9.79E-01,,
71,2.10E+00,1.18E+01,,
72,5.47E-01,4.54E+01,,
73,7.10E+00,3.46E+00,,
74,1.86E+01,1.32E+00,,
75,4.70E+00,5.20E+00,,
76,8.26E-01,2.95E+01,,
77,1.45E+00,1.68E+01,,
78,9.29E-01,2.60E+01,,
79,2.27E+01,1.07E+00,,
80,6.23E-01,3.84E+01,,
81,2.42E+00,9.83E+00,,
82,1.31E+00,1.80E+01,,
83,2.83E+00,8.32E+00,,
84,1.04E+00,2.25E+01,,
85,2.74E+00,8.48E+00,,
86,1.12E+01,2.03E+00,,
87,4.22E+01,5.33E-01,,
