Reference,Height,Width,StripWidth,
1,6.65E+01,1.37E+01,100,
2,5.22E+01,1.08E+01,,
3,9.49E+00,4.11E+01,,
4,3.51E+01,1.04E+01,,
5,1.36E+01,2.42E+01,,
6,1.40E+01,1.87E+01,,
7,4.51E+01,5.56E+00,,
8,3.00E+01,7.97E+00,,
9,2.30E+01,1.01E+01,,
10,1.85E+01,1.19E+01,,
11,1.57E+01,1.36E+01,,
12,1.01E+01,1.76E+01,,
13,2.23E+01,7.97E+00,,
14,4.51E+01,3.71E+00,,
15,1.13E+01,1.19E+01,,
16,3.00E+01,4.26E+00,,
17,8.71E+00,1.36E+01,,
18,4.51E+01,2.58E+00,,
19,4.51E+01,2.47E+00,,
20,3.56E+01,3.02E+00,,
21,5.66E+01,1.85E+00,,
22,3.37E+00,2.88E+01,,
23,5.66E+01,1.65E+00,,
24,8.27E+00,1.11E+01,,
25,2.71E+01,3.25E+00,,
26,1.66E+01,5.24E+00,,
27,6.35E+00,1.36E+01,,
28,4.33E+01,1.86E+00,,
29,1.79E+00,4.47E+01,,
30,1.00E+01,7.94E+00,,
31,7.89E+01,1.00E+00,,
32,2.98E+01,2.55E+00,,
33,1.35E+01,5.24E+00,,
34,8.76E+00,7.94E+00,,
35,9.54E+00,7.05E+00,,
36,6.04E+01,1.11E+00,,
37,1.47E+00,4.47E+01,,
38,5.40E+00,1.17E+01,,
39,8.72E+00,7.17E+00,,
40,7.89E+01,7.90E-01,,
41,6.04E+01,1.02E+00,,
42,1.23E+01,5.00E+00,,
43,1.67E+01,3.52E+00,,
44,2.09E+00,2.68E+01,,
45,1.60E+01,3.49E+00,,
46,1.70E+01,3.24E+00,,
47,1.28E+01,4.19E+00,,
48,8.96E+00,5.98E+00,,
49,3.58E+00,1.45E+01,,
50,1.56E+00,3.28E+01,,
51,4.33E+01,1.16E+00,,
52,5.78E+00,8.66E+00,,
53,3.63E+00,1.36E+01,,
54,8.62E+00,5.54E+00,,
55,1.24E+01,3.41E+00,,
56,4.64E+00,8.93E+00,,
57,1.22E+01,3.25E+00,,
58,4.10E+00,9.45E+00,,
59,2.09E+00,1.79E+01,,
60,6.96E+00,5.24E+00,,
61,8.93E+00,4.05E+00,,
62,1.01E+01,3.43E+00,,
63,6.62E+00,5.24E+00,,
64,9.49E+00,3.62E+00,,
65,5.21E+00,5.92E+00,,
66,1.12E+01,2.69E+00,,
67,1.59E+00,1.87E+01,,
68,4.51E+01,6.42E-01,,
69,4.64E+00,6.19E+00,,
70,8.40E-01,3.28E+01,,
71,1.74E+00,1.51E+01,,
72,3.66E+00,7.17E+00,,
73,2.75E+00,9.45E+00,,
74,1.85E+01,1.35E+00,,
75,1.00E+01,2.48E+00,,
76,3.25E+01,7.36E-01,,
77,2.11E+00,1.11E+01,,
78,4.12E+01,5.66E-01,,
79,4.51E+01,5.17E-01,,
80,5.09E-01,4.47E+01,,
81,6.31E+00,3.52E+00,,
82,6.33E+00,3.49E+00,,
83,4.51E+01,4.83E-01,,
84,5.33E+00,4.05E+00,,
85,7.71E+00,2.74E+00,,
86,4.12E+01,5.11E-01,,
87,1.91E+01,1.08E+00,,
88,4.51E+01,4.52E-01,,
89,1.22E+01,1.65E+00,,
90,8.82E+00,2.29E+00,,
91,1.24E+01,1.60E+00,,
92,2.12E+01,9.32E-01,,
93,1.12E+01,1.74E+00,,
94,1.24E+01,1.53E+00,,
95,6.44E+00,2.93E+00,,
96,1.83E+00,1.02E+01,,
97,8.82E+00,2.08E+00,,
98,4.84E+00,3.77E+00,,
99,8.62E+00,2.10E+00,,
100,4.46E+00,4.05E+00,,
101,1.90E+00,9.45E+00,,
102,1.24E+01,1.43E+00,,
103,1.12E+01,1.59E+00,,
104,5.78E+00,3.05E+00,,
105,5.99E+00,2.93E+00,,
106,1.84E+00,9.43E+00,,
107,2.98E+01,5.76E-01,,
108,2.59E+00,6.44E+00,,
109,1.01E+01,1.62E+00,,
110,1.01E+01,1.61E+00,,
111,1.24E+01,1.29E+00,,
112,6.30E+00,2.46E+00,,
113,2.98E+01,5.21E-01,,
114,1.85E+00,8.36E+00,,
115,8.16E+00,1.88E+00,,
116,5.80E-01,2.64E+01,,
117,4.87E+00,3.11E+00,,
118,6.23E+00,2.40E+00,,
119,2.59E+00,5.77E+00,,
120,5.63E-01,2.64E+01,,
121,2.10E+00,7.05E+00,,
122,2.89E+00,5.12E+00,,
123,6.43E+00,2.29E+00,,
124,1.22E+01,1.20E+00,,
125,2.62E+01,5.55E-01,,
126,1.85E+00,7.83E+00,,
127,1.23E+01,1.16E+00,,
128,4.87E+00,2.87E+00,,
129,1.23E+01,1.13E+00,,
130,3.00E+01,4.63E-01,,
131,2.46E+01,5.63E-01,,
132,1.96E+00,7.05E+00,,
133,1.02E+01,1.33E+00,,
134,1.76E+00,7.64E+00,,
135,1.56E+00,8.49E+00,,
136,2.49E+00,5.24E+00,,
137,6.83E-01,1.87E+01,,
138,2.32E+01,5.49E-01,,
139,7.55E-01,1.67E+01,,
140,5.35E-01,2.34E+01,,
141,3.31E+00,3.77E+00,,
142,4.53E+00,2.74E+00,,
143,1.23E+01,9.88E-01,,
144,2.23E+00,5.43E+00,,
145,2.19E+01,5.49E-01,,
146,3.67E-01,3.28E+01,,
147,6.30E+00,1.91E+00,,
148,6.37E+00,1.88E+00,,
149,1.83E+00,6.48E+00,,
150,2.26E+00,5.24E+00,,
151,4.91E+00,2.40E+00,,
152,9.35E+00,1.26E+00,,
153,4.90E+00,2.40E+00,,
154,9.32E-01,1.26E+01,,
155,5.21E+00,2.24E+00,,
156,6.17E+00,1.90E+00,,
157,4.87E+00,2.40E+00,,
158,6.13E+00,1.90E+00,,
159,1.25E+01,9.32E-01,,
160,9.20E+00,1.26E+00,,
161,2.05E+01,5.63E-01,,
162,9.17E-01,1.26E+01,,
163,2.71E+00,4.25E+00,,
164,1.01E+01,1.13E+00,,
165,5.35E-01,2.13E+01,,
166,1.34E+00,8.49E+00,,
167,6.43E+00,1.76E+00,,
168,1.36E+01,8.26E-01,,
169,5.97E+00,1.88E+00,,
170,1.19E+00,9.38E+00,,
171,8.32E+00,1.33E+00,,
172,7.32E-01,1.51E+01,,
173,1.84E+00,5.98E+00,,
174,2.23E+00,4.93E+00,,
175,1.83E+00,5.98E+00,,
176,1.70E+01,6.35E-01,,
177,2.89E+00,3.73E+00,,
178,2.51E+00,4.25E+00,,
179,2.23E+00,4.77E+00,,
180,2.79E+01,3.81E-01,,
181,1.84E+00,5.69E+00,,
182,1.88E+01,5.55E-01,,
183,1.24E+01,8.38E-01,,
184,3.83E+00,2.69E+00,,
185,3.58E+00,2.87E+00,,
186,4.24E+00,2.40E+00,,
187,2.59E+00,3.93E+00,,
188,1.19E+00,8.56E+00,,
189,1.70E+01,5.95E-01,,
190,8.52E+00,1.18E+00,,
191,8.48E+00,1.18E+00,,
192,1.36E+01,7.34E-01,,
193,1.19E+00,8.42E+00,,
194,1.07E+01,9.32E-01,,
195,1.01E+01,9.81E-01,,
196,2.79E+01,3.55E-01,,
197,1.06E+01,9.32E-01,,
198,3.83E+00,2.55E+00,,
199,2.61E+00,3.51E+00,,
200,2.60E+00,3.51E+00,,
