Reference,Height,Width,Stripwidth,,,,,,
1,6.83E+01,1.57E+01,100,,,,,,
2,3.15E+01,2.73E+01,,,,,,,
3,1.99E+01,2.88E+01,,,,,,,
4,3.89E+01,1.44E+01,,,,,,,
5,3.53E+01,1.43E+01,,,,,,,
6,1.90E+01,2.22E+01,,,,,,,
7,2.49E+01,1.57E+01,,,,,,,
8,9.32E+01,3.46E+00,,,,,,,
9,7.30E+00,4.32E+01,,,,,,,
10,4.46E+01,6.84E+00,,,,,,,
11,4.46E+01,6.23E+00,,,,,,,
12,1.50E+01,1.74E+01,,,,,,,
13,1.36E+01,1.72E+01,,,,,,,
14,9.32E+01,2.43E+00,,,,,,,
15,6.96E+00,2.64E+01,,,,,,,
16,3.75E+00,4.32E+01,,,,,,,
17,1.50E+01,9.96E+00,,,,,,,
18,3.36E+00,4.32E+01,,,,,,,
19,3.09E+00,4.32E+01,,,,,,,
20,9.23E+00,1.43E+01,,,,,,,
21,2.76E+00,4.32E+01,,,,,,,
22,4.94E+00,2.08E+01,,,,,,,
23,1.55E+01,6.58E+00,,,,,,,
24,3.92E+00,2.30E+01,,,,,,,
25,1.36E+01,6.55E+00,,,,,,,
26,2.05E+00,4.32E+01,,,,,,,
27,2.98E+01,2.74E+00,,,,,,,
28,1.91E+00,3.52E+01,,,,,,,
29,9.67E+00,6.02E+00,,,,,,,
30,9.67E+00,5.82E+00,,,,,,,
31,4.39E+00,1.17E+01,,,,,,,
32,6.77E+01,7.44E-01,,,,,,,
33,4.94E+00,9.96E+00,,,,,,,
34,6.82E+00,7.11E+00,,,,,,,
35,6.82E+00,7.03E+00,,,,,,,
36,1.06E+00,4.32E+01,,,,,,,
37,6.96E+00,6.26E+00,,,,,,,
38,2.73E+00,1.56E+01,,,,,,,
39,3.92E+00,1.08E+01,,,,,,,
40,6.82E+00,6.14E+00,,,,,,,
41,5.26E+00,7.62E+00,,,,,,,
42,4.26E+01,9.27E-01,,,,,,,
43,4.26E+01,8.97E-01,,,,,,,
44,5.90E+01,6.37E-01,,,,,,,
45,1.74E+01,2.14E+00,,,,,,,
46,5.90E+01,6.23E-01,,,,,,,
47,2.06E+00,1.70E+01,,,,,,,
48,4.94E+00,7.00E+00,,,,,,,
49,3.92E+00,8.70E+00,,,,,,,
50,6.82E+00,4.87E+00,,,,,,,
51,5.62E+01,5.86E-01,,,,,,,
52,1.93E+00,1.58E+01,,,,,,,
53,3.92E+00,7.73E+00,,,,,,,
54,6.82E+00,4.36E+00,,,,,,,
55,6.96E+00,4.25E+00,,,,,,,
56,4.45E+00,6.57E+00,,,,,,,
57,4.59E+00,6.28E+00,,,,,,,
58,6.82E+00,4.15E+00,,,,,,,
59,1.06E+00,2.62E+01,,,,,,,
60,6.82E+00,3.98E+00,,,,,,,
61,6.82E+00,3.97E+00,,,,,,,
62,3.92E+00,6.80E+00,,,,,,,
63,4.94E+00,5.40E+00,,,,,,,
64,4.38E+01,6.05E-01,,,,,,,
65,9.45E+00,2.80E+00,,,,,,,
66,9.95E-01,2.62E+01,,,,,,,
67,1.66E+00,1.56E+01,,,,,,,
68,1.34E+01,1.91E+00,,,,,,,
69,1.18E+01,2.14E+00,,,,,,,
70,9.20E-01,2.73E+01,,,,,,,
71,1.36E+01,1.82E+00,,,,,,,
72,3.50E+00,6.58E+00,,,,,,,
73,3.28E+01,7.00E-01,,,,,,,
74,3.92E+00,5.66E+00,,,,,,,
75,1.15E+01,1.82E+00,,,,,,,
76,1.27E+00,1.58E+01,,,,,,,
77,8.69E+00,2.17E+00,,,,,,,
78,1.19E+00,1.58E+01,,,,,,,
79,9.45E+00,1.91E+00,,,,,,,
80,4.41E+00,4.09E+00,,,,,,,
81,6.82E+00,2.63E+00,,,,,,,
82,6.52E-01,2.73E+01,,,,,,,
83,9.45E+00,1.86E+00,,,,,,,
84,2.91E+01,5.98E-01,,,,,,,
85,2.62E+00,6.57E+00,,,,,,,
86,6.82E+00,2.50E+00,,,,,,,
87,1.34E+01,1.23E+00,,,,,,,
88,2.34E+01,7.00E-01,,,,,,,
89,2.46E+00,6.57E+00,,,,,,,
90,8.69E+00,1.82E+00,,,,,,,
91,5.79E-01,2.73E+01,,,,,,,
92,4.41E+00,3.53E+00,,,,,,,
93,1.34E+01,1.17E+00,,,,,,,
94,1.34E+01,1.16E+00,,,,,,,
95,1.91E+00,7.99E+00,,,,,,,
96,6.82E+00,2.20E+00,,,,,,,
97,2.20E+01,6.81E-01,,,,,,,
98,2.37E+00,6.28E+00,,,,,,,
99,2.18E+01,6.81E-01,,,,,,,
100,1.34E+01,1.11E+00,,,,,,,
,,,,,,,,,
,,,,,,,,,
