Reference,Height,Width,Stripwidth,
1,3.52E+01,1.92E+01,100,
2,2.26E+01,2.86E+01,,
3,1.54E+01,4.07E+01,,
4,5.77E+01,1.03E+01,,
5,1.60E+01,2.98E+01,,
6,6.26E+01,6.83E+00,,
7,6.26E+01,5.97E+00,,
8,2.27E+01,1.48E+01,,
9,2.99E+01,1.12E+01,,
10,8.37E+00,3.67E+01,,
11,1.12E+01,2.64E+01,,
12,1.29E+01,2.00E+01,,
13,6.94E+00,3.67E+01,,
14,2.26E+01,1.00E+01,,
15,3.12E+01,7.02E+00,,
16,1.01E+01,1.67E+01,,
17,1.17E+01,1.29E+01,,
18,3.89E+00,3.86E+01,,
19,4.23E+01,3.12E+00,,
20,2.09E+01,6.25E+00,,
21,2.05E+01,6.25E+00,,
22,1.29E+01,9.88E+00,,
23,3.08E+00,4.07E+01,,
24,7.98E+00,1.48E+01,,
25,1.17E+01,9.94E+00,,
26,1.29E+01,8.62E+00,,
27,2.72E+01,4.07E+00,,
28,2.51E+01,3.80E+00,,
29,3.01E+00,3.11E+01,,
30,2.37E+00,3.86E+01,,
31,9.10E+00,9.90E+00,,
32,2.26E+00,3.67E+01,,
33,1.17E+01,7.02E+00,,
34,1.04E+01,7.67E+00,,
35,1.88E+01,4.22E+00,,
36,6.26E+01,1.21E+00,,
37,2.30E+01,3.18E+00,,
38,1.61E+01,4.42E+00,,
39,1.81E+00,3.86E+01,,
40,1.83E+00,3.67E+01,,
41,2.19E+00,2.94E+01,,
42,1.95E+01,2.92E+00,,
43,2.24E+01,2.46E+00,,
44,4.23E+01,1.26E+00,,
45,2.72E+01,1.90E+00,,
46,1.95E+01,2.51E+00,,
47,1.20E+00,4.07E+01,,
48,6.26E+01,7.13E-01,,
49,1.06E+00,4.07E+01,,
50,6.81E+00,6.21E+00,,
51,6.26E+01,6.55E-01,,
52,6.81E+00,5.92E+00,,
53,6.82E+00,5.43E+00,,
54,2.93E+00,9.90E+00,,
55,1.29E+01,2.21E+00,,
56,3.89E+00,7.05E+00,,
57,1.88E+01,1.42E+00,,
58,7.69E+00,3.18E+00,,
59,1.04E+01,2.22E+00,,
60,5.92E-01,3.86E+01,,
61,7.37E-01,2.98E+01,,
62,2.93E+00,7.05E+00,,
63,5.03E-01,4.07E+01,,
64,4.23E+01,4.81E-01,,
65,6.81E+00,2.91E+00,,
66,4.80E-01,4.07E+01,,
67,4.66E+00,4.07E+00,,
68,3.01E+00,5.56E+00,,
69,1.61E+01,1.01E+00,,
70,2.72E+01,5.95E-01,,
71,1.41E+00,1.12E+01,,
72,6.32E-01,2.45E+01,,
73,4.47E+00,3.46E+00,,
74,6.63E+00,2.28E+00,,
75,2.35E+00,6.25E+00,,
76,4.06E+00,3.39E+00,,
77,1.50E+01,8.91E-01,,
78,1.94E+00,6.68E+00,,
79,3.41E+00,3.72E+00,,
80,2.05E+01,5.73E-01,,
81,1.88E+01,6.06E-01,,
82,1.22E+01,8.91E-01,,
83,1.03E+01,1.03E+00,,
84,4.59E+00,2.28E+00,,
85,3.45E+00,2.98E+00,,
86,6.32E-01,1.62E+01,,
87,2.72E+00,3.72E+00,,
88,3.36E+00,2.98E+00,,
89,2.65E+00,3.72E+00,,
90,5.70E-01,1.67E+01,,
91,2.05E+01,4.61E-01,,
92,5.52E-01,1.67E+01,,
93,2.44E+00,3.72E+00,,
94,2.35E+00,3.80E+00,,
95,6.81E+00,1.31E+00,,
96,7.82E-01,1.12E+01,,
97,1.94E+00,4.51E+00,,
98,4.39E+00,1.97E+00,,
99,2.34E+00,3.46E+00,,
100,4.39E+00,1.82E+00,,
