Reference,Height,Width,StripWidth,
1,1.43E+01,4.12E+01,100,
2,4.42E+01,1.22E+01,,
3,1.27E+01,3.61E+01,,
4,2.83E+01,1.28E+01,,
5,1.83E+01,1.82E+01,,
6,1.58E+01,2.08E+01,,
7,1.27E+01,2.58E+01,,
8,1.59E+01,1.65E+01,,
9,5.70E+01,4.27E+00,,
10,1.09E+01,2.13E+01,,
11,7.33E+00,2.73E+01,,
12,6.31E+00,3.05E+01,,
13,6.71E+01,2.84E+00,,
14,4.82E+01,3.91E+00,,
15,3.34E+00,5.51E+01,,
16,9.95E+00,1.82E+01,,
17,1.46E+01,1.15E+01,,
18,2.06E+01,8.06E+00,,
19,8.53E+01,1.90E+00,,
20,3.14E+01,5.04E+00,,
21,6.17E+00,2.42E+01,,
22,2.74E+01,5.39E+00,,
23,4.88E+01,2.86E+00,,
24,3.14E+01,4.20E+00,,
25,5.27E+01,2.35E+00,,
26,2.70E+01,4.49E+00,,
27,3.52E+01,3.21E+00,,
28,3.37E+00,3.09E+01,,
29,2.85E+00,3.41E+01,,
30,1.09E+01,8.86E+00,,
31,1.08E+01,8.06E+00,,
32,1.58E+01,5.18E+00,,
33,2.81E+00,2.45E+01,,
34,1.25E+00,5.51E+01,,
35,3.76E+00,1.77E+01,,
36,1.29E+01,5.15E+00,,
37,1.50E+01,4.27E+00,,
38,1.54E+00,4.12E+01,,
39,2.85E+00,2.19E+01,,
40,1.11E+01,5.48E+00,,
41,5.35E+01,1.09E+00,,
42,1.75E+01,3.21E+00,,
43,1.64E+01,3.21E+00,,
44,1.82E+01,2.84E+00,,
45,1.68E+01,3.05E+00,,
46,3.10E+01,1.52E+00,,
47,2.54E+01,1.65E+00,,
48,3.57E+01,1.12E+00,,
49,3.09E+00,1.28E+01,,
50,1.12E+01,3.42E+00,,
51,9.77E+00,3.91E+00,,
52,8.76E+00,4.27E+00,,
53,1.67E+01,2.23E+00,,
54,1.84E+01,1.99E+00,,
55,2.56E+01,1.38E+00,,
56,1.40E+01,2.16E+00,,
57,5.40E+00,5.48E+00,,
58,7.40E+00,3.98E+00,,
59,1.59E+01,1.79E+00,,
60,1.35E+00,2.11E+01,,
61,2.46E+00,1.11E+01,,
62,5.90E+00,4.51E+00,,
63,1.86E+01,1.35E+00,,
64,2.95E+01,8.35E-01,,
65,2.84E+01,8.49E-01,,
66,2.97E+01,8.07E-01,,
67,8.13E+00,2.94E+00,,
68,1.01E+01,2.35E+00,,
69,2.97E+01,7.91E-01,,
70,7.33E+00,3.17E+00,,
71,9.87E+00,2.32E+00,,
72,4.31E+01,5.30E-01,,
73,1.44E+00,1.57E+01,,
74,6.17E+00,3.61E+00,,
75,1.90E+01,1.16E+00,,
76,4.39E+01,4.99E-01,,
77,4.85E+00,4.49E+00,,
78,2.98E+01,7.09E-01,,
79,1.30E+01,1.62E+00,,
80,4.62E+00,4.27E+00,,
81,1.14E+01,1.72E+00,,
82,3.86E+01,5.03E-01,,
83,3.37E+00,5.33E+00,,
84,3.86E+01,4.66E-01,,
85,1.01E+01,1.76E+00,,
86,1.30E+01,1.35E+00,,
87,2.81E+00,5.92E+00,,
88,3.37E+00,4.78E+00,,
89,1.01E+01,1.60E+00,,
90,1.40E+01,1.14E+00,,
91,1.46E+01,1.10E+00,,
92,1.33E+01,1.19E+00,,
93,1.64E+01,9.54E-01,,
94,4.69E+00,3.32E+00,,
95,1.45E+01,1.06E+00,,
96,2.85E+01,5.38E-01,,
