Reference,Height,Width,StripWidth,
1,4.37E+01,3.25E+01,100,
2,4.89E+01,1.16E+01,,
3,1.67E+01,2.70E+01,,
4,1.36E+01,3.25E+01,,
5,8.67E+01,4.74E+00,,
6,1.05E+01,3.87E+01,,
7,8.67E+01,2.25E+00,,
8,6.89E+00,2.46E+01,,
9,9.77E+00,1.69E+01,,
10,3.34E+00,3.87E+01,,
11,8.67E+01,1.33E+00,,
12,2.19E+01,4.96E+00,,
13,1.84E+01,5.54E+00,,
14,8.41E+00,1.16E+01,,
15,8.81E+00,1.05E+01,,
16,3.63E+00,2.41E+01,,
17,1.06E+01,8.15E+00,,
18,5.49E+00,1.54E+01,,
19,7.09E+00,1.15E+01,,
20,2.24E+01,3.43E+00,,
21,1.08E+01,6.81E+00,,
22,3.51E+00,1.89E+01,,
23,2.74E+00,2.41E+01,,
24,4.35E+01,1.39E+00,,
25,4.30E+00,1.30E+01,,
26,2.10E+00,2.63E+01,,
27,1.23E+01,4.43E+00,,
28,5.26E+00,1.02E+01,,
29,4.49E+00,1.18E+01,,
30,5.49E+00,9.29E+00,,
31,2.24E+01,2.24E+00,,
32,6.08E+00,8.15E+00,,
33,2.36E+00,2.08E+01,,
34,3.30E+01,1.44E+00,,
35,8.58E+00,5.31E+00,,
36,2.24E+01,2.03E+00,,
37,4.83E+01,9.17E-01,,
38,4.81E+01,8.94E-01,,
39,4.83E+01,8.13E-01,,
40,7.76E+00,5.05E+00,,
41,4.25E+01,9.13E-01,,
42,3.58E+00,1.05E+01,,
43,4.32E+01,8.64E-01,,
44,1.12E+01,3.31E+00,,
45,1.12E+01,3.31E+00,,
46,2.49E+01,1.46E+00,,
47,2.99E+00,1.18E+01,,
48,1.07E+01,3.25E+00,,
49,1.44E+00,2.34E+01,,
50,3.44E+00,9.71E+00,,
51,5.32E+00,6.17E+00,,
52,4.64E+00,7.05E+00,,
53,7.82E+00,4.17E+00,,
54,7.36E+00,4.40E+00,,
55,7.22E+00,4.43E+00,,
56,8.86E+00,3.60E+00,,
57,3.33E+01,9.56E-01,,
58,7.09E-01,4.41E+01,,
59,3.75E+00,8.24E+00,,
60,9.07E+00,3.39E+00,,
61,4.15E+00,7.40E+00,,
62,3.15E+01,9.52E-01,,
63,1.44E+00,2.08E+01,,
64,1.95E+01,1.52E+00,,
65,2.58E+00,1.15E+01,,
66,4.83E+01,6.02E-01,,
67,7.49E-01,3.87E+01,,
68,1.08E+00,2.63E+01,,
69,2.78E+01,1.02E+00,,
70,3.44E+00,8.21E+00,,
71,3.43E+01,8.20E-01,,
72,4.00E+00,7.03E+00,,
73,1.05E+00,2.69E+01,,
74,2.74E+01,1.02E+00,,
75,1.58E+01,1.76E+00,,
76,8.06E+00,3.44E+00,,
77,1.41E+01,1.95E+00,,
78,4.55E+00,6.00E+00,,
79,8.06E+00,3.39E+00,,
80,1.15E+01,2.36E+00,,
81,6.14E-01,4.41E+01,,
82,3.61E+00,7.40E+00,,
83,7.39E+00,3.60E+00,,
84,6.85E-01,3.87E+01,,
85,2.92E+01,9.01E-01,,
86,1.11E+01,2.38E+00,,
87,1.67E+01,1.56E+00,,
88,4.25E+01,6.10E-01,,
89,7.53E+00,3.44E+00,,
90,1.67E+01,1.55E+00,,
91,2.19E+01,1.18E+00,,
92,1.21E+00,2.13E+01,,
93,1.58E+01,1.62E+00,,
94,1.07E+01,2.39E+00,,
95,1.08E+01,2.36E+00,,
96,4.00E+00,6.38E+00,,
97,1.14E+00,2.23E+01,,
98,2.19E+01,1.16E+00,,
