Reference,Height,Width,StripWidth,
1,4.13E+01,1.88E+01,100,
2,2.86E+01,1.94E+01,,
3,2.11E+01,1.94E+01,,
4,9.72E+01,4.17E+00,,
5,2.47E+01,1.47E+01,,
6,1.38E+01,2.51E+01,,
7,3.66E+01,8.86E+00,,
8,6.52E+01,4.97E+00,,
9,1.61E+01,1.94E+01,,
10,7.94E+00,3.71E+01,,
11,3.53E+01,7.26E+00,,
12,9.72E+01,1.84E+00,,
13,1.27E+01,1.40E+01,,
14,1.38E+01,1.20E+01,,
15,5.18E+01,2.94E+00,,
16,2.98E+01,5.06E+00,,
17,1.07E+01,1.40E+01,,
18,1.81E+01,6.62E+00,,
19,6.15E+00,1.94E+01,,
20,8.37E+00,1.40E+01,,
21,2.47E+01,4.72E+00,,
22,5.02E+01,2.29E+00,,
23,1.56E+01,7.35E+00,,
24,9.72E+01,1.09E+00,,
25,4.39E+01,2.35E+00,,
26,9.39E+00,1.09E+01,,
27,9.72E+01,1.03E+00,,
28,6.66E+00,1.40E+01,,
29,3.47E+00,1.94E+01,,
30,1.99E+01,3.29E+00,,
31,3.84E+01,1.68E+00,,
32,6.51E+01,9.75E-01,,
33,8.57E+00,7.26E+00,,
34,1.63E+01,3.59E+00,,
35,2.06E+01,2.83E+00,,
36,4.39E+01,1.31E+00,,
37,4.39E+01,1.27E+00,,
38,2.39E+01,2.28E+00,,
39,3.61E+01,1.44E+00,,
40,5.46E+00,9.00E+00,,
41,2.08E+01,2.28E+00,,
42,1.57E+01,2.86E+00,,
43,5.25E+01,8.29E-01,,
44,3.11E+00,1.40E+01,,
45,1.40E+01,3.08E+00,,
46,9.48E+00,4.36E+00,,
47,2.98E+01,1.34E+00,,
48,1.34E+01,2.94E+00,,
49,3.79E+00,1.03E+01,,
50,8.89E+00,4.15E+00,,
51,2.63E+00,1.40E+01,,
52,1.45E+01,2.36E+00,,
53,2.04E+01,1.58E+00,,
54,1.65E+00,1.92E+01,,
55,9.48E+00,3.26E+00,,
56,2.07E+01,1.45E+00,,
57,2.22E+01,1.36E+00,,
58,2.17E+01,1.36E+00,,
59,7.13E+00,4.11E+00,,
60,1.23E+01,2.36E+00,,
61,1.91E+01,1.51E+00,,
62,3.18E+00,9.00E+00,,
63,4.39E+01,6.28E-01,,
64,1.18E+01,2.27E+00,,
65,6.36E+00,4.15E+00,,
66,3.44E+01,7.63E-01,,
67,1.75E+01,1.46E+00,,
68,1.45E+01,1.76E+00,,
69,1.07E+01,2.36E+00,,
70,1.63E+01,1.54E+00,,
71,2.65E+01,9.25E-01,,
72,1.68E+01,1.46E+00,,
73,2.24E+01,1.07E+00,,
74,6.71E+00,3.51E+00,,
