Reference,Height,Width,Stripwidth,
1,8.47E+01,9.79E+00,100,
2,5.37E+01,1.19E+01,,
3,4.80E+01,1.25E+01,,
4,3.29E+01,1.68E+01,,
5,3.51E+01,1.39E+01,,
6,4.80E+01,8.63E+00,,
7,2.72E+01,1.38E+01,,
8,5.37E+01,6.34E+00,,
9,1.60E+01,2.01E+01,,
10,5.91E+01,5.15E+00,,
11,3.60E+01,8.25E+00,,
12,1.38E+01,1.75E+01,,
13,5.37E+01,4.35E+00,,
14,8.47E+01,2.74E+00,,
15,6.29E+01,3.19E+00,,
16,4.54E+01,4.00E+00,,
17,4.57E+01,3.67E+00,,
18,5.91E+01,2.67E+00,,
19,2.12E+01,6.42E+00,,
20,9.74E+00,1.40E+01,,
21,8.05E+01,1.64E+00,,
22,4.57E+01,2.89E+00,,
23,8.18E+01,1.59E+00,,
24,3.51E+01,3.68E+00,,
25,8.96E+00,1.37E+01,,
26,8.79E+00,1.38E+01,,
27,2.10E+01,5.03E+00,,
28,8.18E+01,1.28E+00,,
29,8.47E+01,1.18E+00,,
30,2.73E+01,3.06E+00,,
31,8.18E+01,9.75E-01,,
32,2.51E+01,3.14E+00,,
33,1.17E+01,6.42E+00,,
34,1.54E+01,4.86E+00,,
35,2.73E+01,2.59E+00,,
36,6.38E+00,1.01E+01,,
37,9.74E+00,6.18E+00,,
38,2.10E+01,2.79E+00,,
39,5.29E+01,1.04E+00,,
40,3.68E+00,1.34E+01,,
41,2.25E+00,2.14E+01,,
42,1.81E+01,2.55E+00,,
43,2.05E+00,2.14E+01,,
44,2.73E+01,1.50E+00,,
45,2.73E+01,1.43E+00,,
46,2.96E+00,1.31E+01,,
47,4.06E+00,9.38E+00,,
48,3.29E+01,1.02E+00,,
49,2.73E+01,1.20E+00,,
50,3.00E+00,1.09E+01,,
51,1.60E+01,1.95E+00,,
52,9.64E+00,3.19E+00,,
53,2.73E+01,1.11E+00,,
54,9.37E+00,3.19E+00,,
55,2.61E+00,1.09E+01,,
56,3.24E+00,8.29E+00,,
57,3.29E+01,7.74E-01,,
58,4.54E+01,5.54E-01,,
59,1.91E+00,1.31E+01,,
60,2.36E+01,1.04E+00,,
61,7.78E+00,3.14E+00,,
62,2.67E+01,8.90E-01,,
63,9.74E+00,2.40E+00,,
64,6.38E+00,3.64E+00,,
65,8.90E+00,2.59E+00,,
66,2.74E+00,8.29E+00,,
67,1.05E+00,2.14E+01,,
68,3.29E+01,6.72E-01,,
69,8.90E+00,2.29E+00,,
70,2.79E+01,7.28E-01,,
71,2.53E+00,7.82E+00,,
72,2.10E+00,9.15E+00,,
73,2.13E+01,8.90E-01,,
74,2.57E+01,7.26E-01,,
75,2.22E+00,7.81E+00,,
76,8.51E+00,2.01E+00,,
77,4.06E+00,4.20E+00,,
78,1.29E+00,1.31E+01,,
79,1.97E+00,7.82E+00,,
80,2.01E+00,7.59E+00,,
81,8.90E+00,1.68E+00,,
82,9.08E+00,1.64E+00,,
83,1.54E+01,9.52E-01,,
84,1.58E+00,9.15E+00,,
85,1.84E+00,7.81E+00,,
86,1.97E+01,7.26E-01,,
87,3.29E+01,4.22E-01,,
88,6.88E+00,2.01E+00,,
89,6.41E-01,2.14E+01,,
90,2.32E+01,5.51E-01,,
91,1.75E+01,7.28E-01,,
92,2.35E+01,5.23E-01,,
93,2.22E+01,5.51E-01,,
94,2.35E+01,5.21E-01,,
95,1.81E+01,6.40E-01,,
96,2.01E+00,5.51E+00,,
97,2.19E+00,4.29E+00,,
98,2.19E+00,3.99E+00,,
99,5.26E+00,1.64E+00,,
100,5.18E+00,1.64E+00,,
