Reference,Height,Width,StripWidth,
1,8.71E+01,1.53E+01,100,
2,8.14E+01,1.17E+01,,
3,4.27E+01,8.07E+00,,
4,1.72E+01,1.76E+01,,
5,1.81E+01,1.35E+01,,
6,1.09E+01,2.17E+01,,
7,8.71E+01,2.61E+00,,
8,1.03E+01,2.17E+01,,
9,4.29E+01,4.66E+00,,
10,3.57E+01,4.59E+00,,
11,4.87E+01,2.92E+00,,
12,8.71E+01,1.50E+00,,
13,8.71E+01,1.45E+00,,
14,1.88E+01,6.58E+00,,
15,3.84E+01,2.92E+00,,
16,3.85E+01,2.91E+00,,
17,1.97E+01,5.41E+00,,
18,3.85E+01,2.50E+00,,
19,1.96E+01,4.12E+00,,
20,1.72E+01,4.05E+00,,
21,2.11E+01,3.26E+00,,
22,1.70E+01,4.02E+00,,
23,1.23E+01,5.41E+00,,
24,1.17E+01,5.29E+00,,
25,1.14E+01,5.29E+00,,
26,3.83E+00,1.43E+01,,
27,9.85E+00,5.41E+00,,
28,2.37E+01,2.08E+00,,
29,8.43E+00,5.53E+00,,
30,7.82E+00,5.53E+00,,
31,7.49E+00,5.73E+00,,
32,7.49E+00,5.65E+00,,
33,5.03E+00,8.26E+00,,
34,1.50E+01,2.74E+00,,
35,2.07E+01,1.91E+00,,
36,3.76E+01,1.02E+00,,
37,1.76E+00,2.17E+01,,
38,7.09E+00,5.39E+00,,
39,1.88E+01,1.95E+00,,
40,7.80E+00,4.59E+00,,
41,6.60E+00,5.29E+00,,
42,7.78E+00,4.40E+00,,
43,8.42E+00,4.02E+00,,
44,7.30E+00,4.62E+00,,
45,1.35E+01,2.48E+00,,
46,1.08E+01,3.05E+00,,
47,1.43E+01,2.26E+00,,
48,4.29E+01,7.45E-01,,
49,5.87E+00,5.39E+00,,
50,1.95E+00,1.60E+01,,
51,4.33E+01,7.14E-01,,
52,4.33E+01,7.12E-01,,
53,2.81E+00,1.07E+01,,
54,7.34E+00,4.09E+00,,
55,5.82E+00,5.03E+00,,
56,4.45E+00,6.54E+00,,
57,1.95E+01,1.49E+00,,
58,6.04E+00,4.76E+00,,
59,2.81E+00,1.02E+01,,
60,5.18E+01,5.53E-01,,
61,1.31E+00,2.17E+01,,
62,1.14E+01,2.48E+00,,
63,1.98E+01,1.42E+00,,
64,5.18E+01,5.39E-01,,
65,2.81E+00,9.91E+00,,
66,5.84E+00,4.76E+00,,
67,1.81E+01,1.53E+00,,
68,1.91E+01,1.45E+00,,
69,5.35E+00,5.15E+00,,
70,1.91E+00,1.44E+01,,
71,6.73E+00,4.02E+00,,
72,2.47E+01,1.09E+00,,
73,1.43E+01,1.88E+00,,
74,3.43E+00,7.83E+00,,
75,1.68E+00,1.60E+01,,
76,4.45E+00,6.00E+00,,
77,2.99E+01,8.90E-01,,
78,2.69E+01,9.84E-01,,
79,5.00E+00,5.29E+00,,
80,1.42E+01,1.86E+00,,
81,1.38E+01,1.90E+00,,
82,8.55E+00,3.06E+00,,
83,3.16E+00,8.26E+00,,
84,2.17E+01,1.19E+00,,
85,2.34E+01,1.09E+00,,
86,1.15E+01,2.23E+00,,
87,4.96E+00,5.15E+00,,
88,2.62E+00,9.73E+00,,
89,1.21E+01,2.08E+00,,
90,1.76E+00,1.44E+01,,
91,1.75E+00,1.44E+01,,
92,3.49E+00,7.18E+00,,
93,4.66E+00,5.33E+00,,
94,2.42E+01,1.02E+00,,
95,7.90E+00,3.13E+00,,
96,7.55E+00,3.28E+00,,
97,3.79E+00,6.48E+00,,
98,1.08E+01,2.27E+00,,
99,2.69E+01,9.14E-01,,
100,1.21E+01,2.01E+00,,
101,2.09E+00,1.17E+01,,
102,2.50E+01,9.66E-01,,
103,7.88E+00,3.06E+00,,
104,1.03E+01,2.34E+00,,
105,1.13E+01,2.12E+00,,
106,2.11E+00,1.12E+01,,
107,1.91E+01,1.24E+00,,
108,2.24E+01,1.05E+00,,
109,1.96E+01,1.20E+00,,
110,4.37E+00,5.32E+00,,
111,1.44E+00,1.60E+01,,
112,3.79E+00,6.06E+00,,
113,1.21E+01,1.90E+00,,
114,2.50E+01,9.15E-01,,
115,9.19E+00,2.48E+00,,
116,4.92E+00,4.62E+00,,
117,3.47E+01,6.55E-01,,
118,4.10E+00,5.53E+00,,
119,1.52E+01,1.49E+00,,
120,2.10E+01,1.08E+00,,
121,5.52E+00,4.09E+00,,
122,7.49E+00,3.00E+00,,
123,1.22E+01,1.84E+00,,
124,1.00E+01,2.23E+00,,
125,1.83E+00,1.22E+01,,
126,1.85E+00,1.20E+01,,
127,3.43E+00,6.48E+00,,
128,1.44E+00,1.54E+01,,
129,2.10E+01,1.05E+00,,
130,1.44E+00,1.54E+01,,
131,2.95E+00,7.49E+00,,
132,2.50E+01,8.82E-01,,
133,4.59E+00,4.80E+00,,
134,1.22E+01,1.80E+00,,
135,2.50E+01,8.81E-01,,
136,2.11E+00,1.04E+01,,
137,2.09E+01,1.05E+00,,
138,3.57E+00,6.11E+00,,
139,1.61E+01,1.34E+00,,
140,1.59E+01,1.36E+00,,
141,1.91E+01,1.12E+00,,
142,9.50E+00,2.23E+00,,
143,1.49E+01,1.42E+00,,
144,8.06E+00,2.58E+00,,
145,4.59E+00,4.52E+00,,
146,1.48E+01,1.40E+00,,
147,1.56E+01,1.33E+00,,
148,2.68E+01,7.67E-01,,
149,1.51E+01,1.36E+00,,
