Reference,Height,Width,StripWidth,
1,7.88E+01,1.12E+01,100,
2,6.21E+01,9.72E+00,,
3,7.88E+01,6.12E+00,,
4,6.98E+01,6.88E+00,,
5,4.09E+01,8.77E+00,,
6,4.43E+01,6.26E+00,,
7,1.79E+01,1.45E+01,,
8,2.32E+01,1.04E+01,,
9,3.37E+01,7.13E+00,,
10,2.01E+01,9.84E+00,,
11,9.30E+00,1.97E+01,,
12,2.54E+01,7.13E+00,,
13,3.91E+01,4.44E+00,,
14,3.25E+01,5.24E+00,,
15,2.64E+01,6.26E+00,,
16,2.20E+01,7.13E+00,,
17,3.25E+01,4.60E+00,,
18,1.67E+01,8.52E+00,,
19,8.53E+00,1.54E+01,,
20,5.39E+01,2.37E+00,,
21,5.69E+00,2.13E+01,,
22,1.13E+01,9.31E+00,,
23,7.36E+00,1.34E+01,,
24,4.09E+01,2.14E+00,,
25,8.56E+00,9.72E+00,,
26,3.01E+00,2.61E+01,,
27,4.39E+01,1.78E+00,,
28,9.03E+00,8.65E+00,,
29,6.55E+00,1.16E+01,,
30,3.72E+01,2.02E+00,,
31,4.82E+00,1.54E+01,,
32,2.21E+01,3.13E+00,,
33,2.91E+00,2.22E+01,,
34,1.67E+01,3.86E+00,,
35,9.20E-01,6.70E+01,,
36,3.15E+01,1.89E+00,,
37,1.13E+01,5.14E+00,,
38,2.32E+01,2.41E+00,,
39,5.98E+00,9.03E+00,,
40,4.70E+01,1.09E+00,,
41,6.76E+00,7.17E+00,,
42,4.09E+01,1.12E+00,,
43,6.36E+00,6.88E+00,,
44,7.67E+00,5.68E+00,,
45,1.35E+01,3.13E+00,,
46,5.59E+00,7.46E+00,,
47,2.32E+01,1.64E+00,,
48,1.67E+01,2.23E+00,,
49,2.04E+01,1.81E+00,,
50,1.50E+00,2.45E+01,,
51,5.01E+00,6.88E+00,,
52,1.67E+01,1.99E+00,,
53,1.44E+00,2.22E+01,,
54,3.92E+00,7.90E+00,,
55,5.50E+00,5.49E+00,,
56,6.76E+00,4.42E+00,,
57,2.35E+01,1.26E+00,,
58,2.21E+01,1.27E+00,,
59,2.35E+01,1.15E+00,,
60,9.03E+00,2.94E+00,,
61,1.66E+00,1.60E+01,,
62,3.85E+01,6.86E-01,,
63,3.46E+00,7.46E+00,,
64,2.35E+01,1.09E+00,,
65,7.87E-01,3.24E+01,,
66,5.24E+00,4.87E+00,,
67,2.21E+01,1.13E+00,,
68,1.35E+01,1.82E+00,,
69,1.31E+01,1.81E+00,,
70,5.69E+00,3.97E+00,,
71,2.92E+01,7.49E-01,,
72,1.07E+00,2.03E+01,,
73,6.79E+00,3.20E+00,,
74,1.51E+00,1.43E+01,,
75,1.99E+01,1.06E+00,,
76,1.93E+01,1.09E+00,,
77,9.84E-01,2.13E+01,,
78,2.35E+01,8.91E-01,,
79,1.19E+00,1.73E+01,,
80,3.34E+01,6.15E-01,,
81,2.21E+01,9.28E-01,,
82,2.21E+01,9.23E-01,,
83,8.59E+00,2.37E+00,,
84,2.32E+01,8.72E-01,,
85,1.23E+01,1.63E+00,,
86,5.60E-01,3.55E+01,,
87,3.91E+01,5.06E-01,,
88,1.64E+00,1.20E+01,,
89,6.73E+00,2.93E+00,,
90,1.77E+01,1.09E+00,,
91,3.15E+01,6.12E-01,,
92,5.85E+00,3.29E+00,,
93,1.33E+00,1.45E+01,,
94,3.01E+00,6.33E+00,,
95,1.14E+00,1.66E+01,,
96,1.50E+00,1.24E+01,,
97,1.21E+01,1.50E+00,,
98,6.82E-01,2.62E+01,,
99,3.17E+00,5.61E+00,,
100,4.09E+01,4.31E-01,,
101,3.92E+00,4.50E+00,,
102,4.96E-01,3.55E+01,,
103,1.51E+00,1.16E+01,,
104,2.34E+01,7.49E-01,,
105,3.09E+00,5.61E+00,,
106,4.10E+00,4.21E+00,,
107,3.05E+00,5.61E+00,,
108,4.09E+01,4.18E-01,,
109,1.93E+01,8.72E-01,,
110,5.33E-01,3.16E+01,,
111,4.09E+01,4.10E-01,,
112,2.06E+00,8.13E+00,,
113,2.04E+00,8.13E+00,,
114,7.36E+00,2.25E+00,,
115,5.23E-01,3.16E+01,,
116,2.68E+01,6.15E-01,,
117,2.98E+01,5.50E-01,,
118,5.42E+00,3.02E+00,,
119,1.51E+00,1.08E+01,,
120,9.14E+00,1.78E+00,,
121,5.98E+00,2.72E+00,,
122,1.49E+01,1.09E+00,,
123,1.11E+00,1.45E+01,,
124,6.67E+00,2.40E+00,,
125,5.45E+00,2.93E+00,,
126,2.36E+00,6.75E+00,,
127,1.67E+01,9.48E-01,,
128,1.28E+00,1.23E+01,,
129,2.47E+01,6.35E-01,,
130,9.14E+00,1.71E+00,,
131,1.30E+00,1.20E+01,,
132,1.22E+01,1.27E+00,,
133,1.77E+01,8.72E-01,,
134,1.99E+01,7.66E-01,,
135,1.51E+00,1.00E+01,,
136,1.22E+00,1.23E+01,,
137,1.38E+01,1.09E+00,,
138,7.50E-01,1.99E+01,,
139,6.31E+00,2.37E+00,,
140,9.98E+00,1.50E+00,,
141,6.82E-01,2.17E+01,,
142,8.98E-01,1.64E+01,,
143,3.48E+00,4.20E+00,,
144,1.18E+00,1.23E+01,,
145,3.72E+00,3.92E+00,,
146,8.98E-01,1.60E+01,,
147,2.21E+01,6.45E-01,,
148,4.39E-01,3.24E+01,,
149,3.72E+01,3.81E-01,,
150,7.36E+00,1.91E+00,,
151,5.91E+00,2.37E+00,,
152,5.89E+00,2.37E+00,,
153,1.18E+00,1.16E+01,,
154,1.22E+01,1.08E+00,,
155,6.82E-01,1.91E+01,,
156,5.85E+00,2.21E+00,,
157,3.95E-01,3.24E+01,,
158,5.85E+00,2.18E+00,,
159,3.44E+00,3.67E+00,,
160,7.23E-01,1.73E+01,,
161,2.28E+01,5.50E-01,,
162,2.39E+01,5.24E-01,,
163,2.21E+01,5.59E-01,,
164,7.60E+00,1.63E+00,,
165,3.70E-01,3.24E+01,,
166,5.66E+00,2.11E+00,,
167,6.81E-01,1.75E+01,,
