Reference,Height,Width,StripWidth,
1,2.96E+01,2.87E+01,100,
2,4.98E+01,1.45E+01,,
3,1.82E+01,3.15E+01,,
4,2.47E+01,2.28E+01,,
5,6.65E+01,7.42E+00,,
6,2.75E+01,1.51E+01,,
7,2.17E+01,1.82E+01,,
8,2.74E+01,1.14E+01,,
9,2.40E+01,1.14E+01,,
10,1.48E+01,1.80E+01,,
11,3.93E+01,5.21E+00,,
12,6.31E+01,3.09E+00,,
13,1.51E+01,1.14E+01,,
14,2.47E+01,6.59E+00,,
15,1.13E+01,1.43E+01,,
16,6.65E+01,2.37E+00,,
17,1.00E+01,1.43E+01,,
18,4.61E+01,3.08E+00,,
19,2.63E+00,4.22E+01,,
20,1.70E+01,6.28E+00,,
21,5.86E+00,1.82E+01,,
22,6.65E+01,1.44E+00,,
23,3.90E+00,2.14E+01,,
24,5.29E+01,1.57E+00,,
25,1.51E+01,5.32E+00,,
26,3.08E+01,2.09E+00,,
27,3.01E+00,2.14E+01,,
28,3.67E+01,1.75E+00,,
29,2.04E+01,3.08E+00,,
30,2.52E+00,2.14E+01,,
31,5.31E+01,9.62E-01,,
32,5.19E+01,9.73E-01,,
33,2.47E+01,2.02E+00,,
34,1.48E+01,3.35E+00,,
35,1.26E+01,3.87E+00,,
36,9.53E+00,4.87E+00,,
37,6.31E+01,6.64E-01,,
38,5.08E+01,8.20E-01,,
39,3.79E+01,1.06E+00,,
40,1.23E+01,3.09E+00,,
41,9.25E+00,4.04E+00,,
42,2.84E+01,1.27E+00,,
43,1.45E+01,2.39E+00,,
44,9.53E+00,3.63E+00,,
45,2.70E+01,1.21E+00,,
46,1.41E+01,2.29E+00,,
47,2.39E+00,1.33E+01,,
48,1.82E+01,1.71E+00,,
49,2.34E+01,1.30E+00,,
50,1.45E+01,2.07E+00,,
51,9.53E+00,3.06E+00,,
52,8.30E+00,3.47E+00,,
53,1.94E+01,1.45E+00,,
54,2.80E+01,9.58E-01,,
55,2.32E+01,1.09E+00,,
56,3.24E+00,7.56E+00,,
57,7.10E+00,3.29E+00,,
58,2.28E+01,1.01E+00,,
59,1.76E+01,1.30E+00,,
60,9.15E+00,2.42E+00,,
61,3.24E+00,6.79E+00,,
62,2.29E+01,9.55E-01,,
63,2.12E+01,1.01E+00,,
64,1.59E+00,1.33E+01,,
65,3.08E+01,6.79E-01,,
66,1.95E+01,1.06E+00,,
67,4.36E+01,4.60E-01,,
68,2.84E+01,7.06E-01,,
69,2.74E+01,6.94E-01,,
70,3.67E+01,5.08E-01,,
71,4.72E+00,3.87E+00,,
72,7.09E+00,2.51E+00,,
73,2.96E+01,5.94E-01,,
74,2.00E+01,8.75E-01,,
75,1.54E+01,1.12E+00,,
76,8.01E-01,2.14E+01,,
77,1.21E+00,1.41E+01,,
78,9.79E+00,1.72E+00,,
79,4.10E+01,4.11E-01,,
80,7.65E+00,2.13E+00,,
81,5.77E-01,2.76E+01,,
82,2.58E+01,6.15E-01,,
83,1.94E+01,8.07E-01,,
84,8.66E+00,1.81E+00,,
85,9.15E+00,1.71E+00,,
86,4.77E+00,3.26E+00,,
87,1.93E+01,8.04E-01,,
88,8.31E+00,1.86E+00,,
89,4.41E+00,3.41E+00,,
90,3.33E+01,4.42E-01,,
91,1.83E+01,7.92E-01,,
92,1.80E+01,7.92E-01,,
93,1.57E+00,9.05E+00,,
94,2.25E+01,6.24E-01,,
95,9.97E+00,1.40E+00,,
96,2.40E+00,5.79E+00,,
97,7.68E+00,1.80E+00,,
98,9.53E+00,1.44E+00,,
99,2.37E+00,5.79E+00,,
100,7.10E+00,1.92E+00,,
101,1.24E+01,1.09E+00,,
102,2.15E+00,6.27E+00,,
103,1.21E+01,1.11E+00,,
104,8.30E+00,1.61E+00,,
105,3.35E+01,3.93E-01,,
106,1.19E+01,1.11E+00,,
107,1.45E+00,9.05E+00,,
108,2.84E+01,4.63E-01,,
109,7.58E+00,1.72E+00,,
110,3.30E+01,3.95E-01,,
111,1.57E+01,8.20E-01,,
112,1.48E+01,8.65E-01,,
113,2.27E+01,5.59E-01,,
114,3.08E+01,4.11E-01,,
115,2.63E+00,4.80E+00,,
116,5.77E+00,2.17E+00,,
117,9.53E+00,1.31E+00,,
118,5.53E+00,2.26E+00,,
119,1.45E+01,8.60E-01,,
120,3.08E+01,4.04E-01,,
121,1.79E+01,6.94E-01,,
122,2.27E+01,5.47E-01,,
123,7.22E+00,1.72E+00,,
124,1.57E+01,7.92E-01,,
125,1.78E+01,6.94E-01,,
126,9.15E+00,1.35E+00,,
127,1.13E+01,1.09E+00,,
128,1.36E+00,9.05E+00,,
129,5.03E+00,2.44E+00,,
130,1.28E+01,9.58E-01,,
131,2.69E+01,4.54E-01,,
132,1.54E+01,7.91E-01,,
133,1.54E+01,7.91E-01,,
134,1.00E+01,1.21E+00,,
135,9.21E+00,1.32E+00,,
136,3.08E+01,3.92E-01,,
137,3.35E+01,3.55E-01,,
138,3.46E+00,3.40E+00,,
139,9.97E+00,1.18E+00,,
140,1.08E+01,1.09E+00,,
141,1.33E+01,8.75E-01,,
142,3.30E+01,3.53E-01,,
143,1.41E+01,8.23E-01,,
144,1.46E+01,7.92E-01,,
145,8.77E+00,1.32E+00,,
146,1.03E+01,1.11E+00,,
147,6.61E+00,1.72E+00,,
148,1.52E+01,7.42E-01,,
149,3.28E+00,3.41E+00,,
150,4.92E+00,2.26E+00,,
151,2.25E+01,4.95E-01,,
152,9.97E+00,1.11E+00,,
153,1.79E+01,6.14E-01,,
154,1.42E+01,7.77E-01,,
155,7.65E+00,1.43E+00,,
156,1.12E+01,9.73E-01,,
157,5.85E+00,1.86E+00,,
158,1.37E+01,7.91E-01,,
159,1.37E+01,7.79E-01,,
160,7.39E-01,1.43E+01,,
161,9.25E+00,1.14E+00,,
162,1.05E+01,9.97E-01,,
163,2.12E+01,4.95E-01,,
164,1.41E+01,7.43E-01,,
165,3.87E+00,2.70E+00,,
166,9.41E+00,1.11E+00,,
167,3.46E+00,2.99E+00,,
168,9.25E+00,1.10E+00,,
169,1.62E+00,6.27E+00,,
170,5.51E+00,1.81E+00,,
171,2.69E+01,3.69E-01,,
172,3.08E+01,3.21E-01,,
173,8.30E+00,1.19E+00,,
174,9.14E+00,1.06E+00,,
175,9.99E+00,9.62E-01,,
176,8.79E+00,1.09E+00,,
177,1.51E+01,6.31E-01,,
178,1.23E+01,7.74E-01,,
179,5.33E+00,1.72E+00,,
180,4.94E+00,1.86E+00,,
181,1.79E+01,5.10E-01,,
182,2.08E+01,4.39E-01,,
183,1.05E+01,8.64E-01,,
184,1.41E+01,6.45E-01,,
185,1.93E+01,4.68E-01,,
186,4.94E+00,1.83E+00,,
187,1.73E+00,5.21E+00,,
188,1.72E+00,5.21E+00,,
189,2.02E+01,4.39E-01,,
190,2.58E+01,3.42E-01,,
191,1.21E+00,7.29E+00,,
192,7.24E+00,1.21E+00,,
193,1.51E+01,5.83E-01,,
194,2.89E+00,3.03E+00,,
195,2.25E+01,3.90E-01,,
196,1.52E+01,5.75E-01,,
197,1.93E+01,4.53E-01,,
198,2.88E+00,3.03E+00,,
199,7.17E+00,1.21E+00,,
200,3.23E+00,2.70E+00,,
