Reference,Height,Width,StripWidth,
1,2.48E+01,2.96E+01,100,
2,1.59E+01,3.26E+01,,
3,1.78E+01,2.81E+01,,
4,3.79E+01,1.05E+01,,
5,1.04E+01,3.26E+01,,
6,2.05E+01,1.57E+01,,
7,2.05E+01,1.30E+01,,
8,7.33E+00,3.54E+01,,
9,2.52E+01,9.33E+00,,
10,1.52E+01,1.53E+01,,
11,1.34E+01,1.72E+01,,
12,5.97E+00,3.86E+01,,
13,3.44E+01,5.96E+00,,
14,1.39E+01,1.29E+01,,
15,2.23E+01,7.51E+00,,
16,4.52E+00,3.33E+01,,
17,4.82E+00,2.99E+01,,
18,4.34E+00,2.99E+01,,
19,7.82E+00,1.59E+01,,
20,1.97E+01,6.15E+00,,
21,6.95E+00,1.70E+01,,
22,1.56E+01,7.51E+00,,
23,7.20E+00,1.41E+01,,
24,3.38E+00,2.81E+01,,
25,3.04E+00,2.99E+01,,
26,2.07E+01,4.13E+00,,
27,6.62E+00,1.29E+01,,
28,1.72E+01,4.75E+00,,
29,1.18E+01,6.84E+00,,
30,3.00E+01,2.65E+00,,
31,1.28E+01,6.14E+00,,
32,8.90E+00,8.61E+00,,
33,2.48E+01,3.07E+00,,
34,1.77E+01,4.13E+00,,
35,1.21E+01,5.96E+00,,
36,1.34E+01,5.21E+00,,
37,1.44E+01,4.68E+00,,
38,4.60E+00,1.46E+01,,
39,2.49E+00,2.65E+01,,
40,2.20E+01,2.84E+00,,
41,3.63E+00,1.71E+01,,
42,5.61E+00,9.25E+00,,
43,8.27E+00,5.99E+00,,
44,8.27E+00,5.89E+00,,
45,7.70E+00,6.14E+00,,
46,2.64E+00,1.64E+01,,
47,4.43E+00,8.61E+00,,
48,5.61E+00,6.65E+00,,
49,9.67E-01,3.83E+01,,
50,3.38E+00,1.05E+01,,
51,2.09E+00,1.70E+01,,
52,1.12E+01,3.11E+00,,
53,1.40E+01,2.41E+00,,
54,1.11E+01,2.99E+00,,
55,4.22E+00,7.62E+00,,
56,2.05E+01,1.54E+00,,
57,8.19E-01,3.83E+01,,
58,8.27E+00,3.62E+00,,
59,4.06E+00,7.31E+00,,
60,2.49E+00,1.18E+01,,
61,3.58E+00,8.16E+00,,
62,6.99E+00,4.13E+00,,
63,2.20E+01,1.25E+00,,
64,4.01E+01,6.85E-01,,
65,2.06E+00,1.32E+01,,
66,1.07E+00,2.46E+01,,
67,1.53E+01,1.64E+00,,
68,6.09E+00,4.07E+00,,
69,4.60E+00,5.31E+00,,
70,8.22E-01,2.98E+01,,
71,9.96E+00,2.41E+00,,
72,2.67E+01,8.78E-01,,
73,1.97E+01,1.19E+00,,
74,2.60E+01,8.74E-01,,
75,1.31E+00,1.70E+01,,
76,9.79E-01,2.26E+01,,
77,7.33E+00,2.98E+00,,
78,1.82E+01,1.19E+00,,
79,2.20E+01,9.79E-01,,
80,1.18E+01,1.76E+00,,
81,2.42E+00,8.57E+00,,
82,1.26E+00,1.64E+01,,
83,1.55E+00,1.32E+01,,
84,3.58E+00,5.70E+00,,
85,7.20E+00,2.83E+00,,
86,3.00E+01,6.79E-01,,
87,1.19E+00,1.64E+01,,
88,9.20E+00,2.08E+00,,
89,1.66E+01,1.14E+00,,
90,5.64E+00,3.37E+00,,
91,3.79E+01,4.92E-01,,
92,1.08E+00,1.71E+01,,
93,6.09E+00,3.01E+00,,
94,4.22E+00,4.27E+00,,
95,8.65E+00,2.08E+00,,
96,4.91E-01,3.64E+01,,
97,1.04E+00,1.71E+01,,
98,1.12E+01,1.57E+00,,
99,4.53E-01,3.83E+01,,
100,3.44E+00,5.02E+00,,
101,1.05E+00,1.64E+01,,
102,4.22E+00,4.05E+00,,
103,8.20E+00,2.08E+00,,
104,1.33E+00,1.27E+01,,
105,5.58E+00,2.99E+00,,
106,4.60E+00,3.57E+00,,
107,1.23E+01,1.33E+00,,
108,4.87E-01,3.33E+01,,
109,9.90E+00,1.64E+00,,
110,1.30E+01,1.24E+00,,
111,8.20E+00,1.96E+00,,
112,2.52E+01,6.33E-01,,
113,1.59E+00,9.86E+00,,
114,4.01E-01,3.86E+01,,
115,1.19E+00,1.30E+01,,
116,9.35E-01,1.64E+01,,
117,9.20E-01,1.66E+01,,
118,1.45E+00,1.05E+01,,
119,7.71E+00,1.96E+00,,
120,5.28E+00,2.85E+00,,
121,1.21E+01,1.24E+00,,
122,6.97E-01,2.14E+01,,
123,2.48E+00,5.99E+00,,
124,3.79E+01,3.90E-01,,
125,1.03E+01,1.42E+00,,
126,2.52E+01,5.69E-01,,
127,1.33E+00,1.08E+01,,
128,2.31E+00,6.15E+00,,
129,6.96E-01,2.03E+01,,
130,3.70E+01,3.80E-01,,
131,4.55E+00,3.09E+00,,
132,9.16E-01,1.53E+01,,
133,1.07E+00,1.30E+01,,
134,3.44E+00,4.05E+00,,
135,1.00E+00,1.37E+01,,
136,3.00E+01,4.57E-01,,
137,2.86E+00,4.75E+00,,
138,2.67E+00,5.00E+00,,
139,3.44E+00,3.81E+00,,
140,4.55E+00,2.88E+00,,
141,7.70E-01,1.70E+01,,
142,3.86E+00,3.37E+00,,
143,9.53E-01,1.36E+01,,
144,7.78E-01,1.66E+01,,
145,6.96E-01,1.83E+01,,
146,5.92E-01,2.13E+01,,
147,7.38E-01,1.70E+01,,
148,1.88E+01,6.50E-01,,
149,1.66E+00,7.38E+00,,
150,1.78E+01,6.85E-01,,
151,5.28E+00,2.30E+00,,
152,1.37E+01,8.87E-01,,
153,1.03E+01,1.16E+00,,
154,8.91E+00,1.33E+00,,
155,1.99E+01,5.94E-01,,
156,6.97E-01,1.70E+01,,
157,1.81E+01,6.50E-01,,
158,1.80E+00,6.55E+00,,
159,4.38E+00,2.68E+00,,
160,2.34E+00,5.00E+00,,
161,1.80E+00,6.49E+00,,
162,8.77E+00,1.33E+00,,
163,1.01E+01,1.12E+00,,
164,1.30E+01,8.59E-01,,
165,5.65E+00,1.96E+00,,
166,1.37E+01,8.09E-01,,
167,6.73E-01,1.64E+01,,
168,2.03E+00,5.45E+00,,
169,1.30E+01,8.37E-01,,
170,2.42E+00,4.47E+00,,
171,4.06E+00,2.57E+00,,
172,1.74E+00,5.99E+00,,
173,1.71E+01,5.94E-01,,
174,1.14E+00,8.57E+00,,
175,1.66E+00,5.87E+00,,
176,3.58E+00,2.71E+00,,
177,2.00E+00,4.83E+00,,
178,3.17E-01,2.98E+01,,
179,9.53E-01,9.87E+00,,
180,7.04E+00,1.33E+00,,
181,4.81E-01,1.95E+01,,
182,1.95E+00,4.75E+00,,
183,1.89E+00,4.83E+00,,
184,4.81E-01,1.89E+01,,
185,1.86E+00,4.83E+00,,
186,2.03E+00,4.43E+00,,
187,1.59E+00,5.63E+00,,
188,1.00E+00,8.95E+00,,
189,5.92E-01,1.50E+01,,
190,4.38E+00,2.00E+00,,
191,7.69E+00,1.12E+00,,
192,3.68E-01,2.35E+01,,
193,4.18E-01,2.04E+01,,
194,8.06E-01,1.05E+01,,
195,3.49E-01,2.35E+01,,
196,5.44E-01,1.40E+01,,
197,3.87E-01,1.94E+01,,
198,4.18E-01,1.79E+01,,
199,3.87E-01,1.92E+01,,
200,5.31E-01,1.40E+01,,
