Reference,Height,Width,Stripwidth,
1,2.76E+01,4.95E+01,100,
2,2.98E+01,3.40E+01,,
3,2.14E+01,4.07E+01,,
4,4.86E+01,9.78E+00,,
5,2.98E+01,1.55E+01,,
6,1.39E+01,3.10E+01,,
7,7.19E+01,4.62E+00,,
8,6.14E+01,5.34E+00,,
9,1.39E+01,1.85E+01,,
10,5.73E+01,3.97E+00,,
11,6.14E+01,3.48E+00,,
12,1.86E+01,1.10E+01,,
13,5.73E+01,2.77E+00,,
14,2.14E+01,7.30E+00,,
15,3.26E+00,4.37E+01,,
16,1.09E+01,1.26E+01,,
17,4.86E+01,2.80E+00,,
18,5.01E+01,2.57E+00,,
19,1.02E+01,1.26E+01,,
20,2.44E+01,4.76E+00,,
21,2.07E+00,4.80E+01,,
22,7.14E+01,1.16E+00,,
23,1.06E+01,7.37E+00,,
24,1.08E+01,6.73E+00,,
25,2.15E+01,3.13E+00,,
26,9.48E+00,6.73E+00,,
27,4.65E+01,1.33E+00,,
28,4.59E+01,1.33E+00,,
29,3.46E+01,1.74E+00,,
30,8.92E+00,6.73E+00,,
31,8.35E+00,7.07E+00,,
32,6.67E+00,8.82E+00,,
33,5.01E+01,1.17E+00,,
34,2.86E+01,2.04E+00,,
35,6.54E+01,8.00E-01,,
36,5.12E+00,9.77E+00,,
37,3.52E+01,1.41E+00,,
38,4.94E+00,9.78E+00,,
39,2.18E+01,1.98E+00,,
40,4.65E+01,9.14E-01,,
41,9.69E-01,4.37E+01,,
42,3.61E+01,1.16E+00,,
43,4.94E+00,8.45E+00,,
44,4.65E+01,8.91E-01,,
45,9.38E-01,4.37E+01,,
46,3.70E+00,1.09E+01,,
47,5.84E+00,6.73E+00,,
48,7.57E+00,5.13E+00,,
49,8.55E+00,4.06E+00,,
50,2.85E+01,1.21E+00,,
51,1.59E+01,2.09E+00,,
52,2.66E+01,1.21E+00,,
53,3.65E+01,8.54E-01,,
54,3.72E+01,8.19E-01,,
55,4.59E+01,6.58E-01,,
56,2.12E+01,1.41E+00,,
57,2.86E+01,1.03E+00,,
58,1.87E+01,1.52E+00,,
59,4.05E+00,6.94E+00,,
60,3.19E+01,8.47E-01,,
61,2.65E+00,9.77E+00,,
62,1.06E+01,2.40E+00,,
63,2.86E+01,8.67E-01,,
64,3.19E+01,7.69E-01,,
65,4.59E+01,5.19E-01,,
66,1.45E+01,1.62E+00,,
67,1.06E+00,2.19E+01,,
68,2.82E+01,8.19E-01,,
69,4.05E+00,5.63E+00,,
70,1.27E+01,1.77E+00,,
71,5.17E+00,4.30E+00,,
72,3.65E+01,6.03E-01,,
73,1.83E+01,1.20E+00,,
74,3.87E+00,5.64E+00,,
75,1.55E+01,1.41E+00,,
76,2.13E+01,1.02E+00,,
77,2.17E+00,9.77E+00,,
78,3.87E+00,5.23E+00,,
79,1.32E+01,1.52E+00,,
80,1.80E+01,1.11E+00,,
81,1.62E+01,1.21E+00,,
82,8.94E-01,2.19E+01,,
83,1.63E+01,1.20E+00,,
84,1.02E+01,1.83E+00,,
85,1.96E+01,9.55E-01,,
86,2.57E+00,7.07E+00,,
87,4.94E+00,3.67E+00,,
88,7.13E+00,2.51E+00,,
89,3.65E+01,4.64E-01,,
90,8.30E+00,1.97E+00,,
91,9.13E+00,1.77E+00,,
92,1.65E+01,9.55E-01,,
93,1.52E+01,1.02E+00,,
94,1.86E+01,8.16E-01,,
95,7.55E+00,1.97E+00,,
96,9.20E+00,1.62E+00,,
97,6.78E-01,2.19E+01,,
98,1.86E+01,7.97E-01,,
99,7.77E+00,1.83E+00,,
100,3.61E+01,3.93E-01,,
