Reference,Height,Width,StripWidth,
1,3.06E+01,3.49E+01,100,
2,2.16E+01,3.42E+01,,
3,4.07E+01,1.27E+01,,
4,9.51E+01,3.66E+00,,
5,9.50E+00,3.49E+01,,
6,2.19E+01,1.27E+01,,
7,7.21E+00,3.49E+01,,
8,1.01E+01,2.29E+01,,
9,4.89E+00,3.77E+01,,
10,1.70E+01,1.08E+01,,
11,3.51E+01,5.00E+00,,
12,3.46E+01,4.85E+00,,
13,5.01E+01,3.10E+00,,
14,6.24E+01,2.44E+00,,
15,2.50E+01,6.00E+00,,
16,6.26E+01,2.27E+00,,
17,4.38E+01,2.99E+00,,
18,1.01E+01,1.20E+01,,
19,1.00E+02,1.19E+00,,
20,5.02E+01,2.34E+00,,
21,3.29E+00,3.49E+01,,
22,4.41E+00,2.56E+01,,
23,1.84E+01,6.00E+00,,
24,2.11E+01,5.00E+00,,
25,1.71E+01,6.00E+00,,
26,2.79E+01,3.28E+00,,
27,1.06E+01,7.91E+00,,
28,1.43E+01,5.29E+00,,
29,1.88E+01,3.86E+00,,
30,4.72E+01,1.46E+00,,
31,4.72E+01,1.34E+00,,
32,4.12E+01,1.35E+00,,
33,2.50E+01,2.18E+00,,
34,4.42E+01,1.21E+00,,
35,4.98E+01,9.70E-01,,
36,1.12E+01,4.24E+00,,
37,1.33E+00,3.49E+01,,
38,2.50E+01,1.68E+00,,
39,1.45E+01,2.88E+00,,
40,4.41E+00,9.22E+00,,
41,3.58E+01,1.12E+00,,
42,4.98E+01,7.98E-01,,
43,2.48E+01,1.59E+00,,
44,2.68E+01,1.45E+00,,
45,3.25E+01,1.13E+00,,
46,3.87E+00,9.02E+00,,
47,4.89E+00,7.13E+00,,
48,2.81E+01,1.23E+00,,
49,4.41E+01,7.56E-01,,
50,3.55E+00,9.38E+00,,
51,3.45E+00,9.02E+00,,
52,2.92E+01,1.06E+00,,
53,2.46E+01,1.23E+00,,
54,2.46E+01,1.18E+00,,
55,7.44E+00,3.87E+00,,
56,4.98E+01,5.76E-01,,
57,2.39E+01,1.15E+00,,
58,2.22E+01,1.23E+00,,
59,3.50E+00,7.66E+00,,
60,2.53E+01,1.06E+00,,
61,2.33E+01,1.12E+00,,
62,4.03E+01,6.36E-01,,
63,8.63E+00,2.96E+00,,
64,1.90E+01,1.34E+00,,
65,1.88E+01,1.35E+00,,
66,9.01E+00,2.80E+00,,
67,6.98E+00,3.57E+00,,
68,1.35E+01,1.84E+00,,
69,2.58E+01,9.52E-01,,
70,7.54E+00,3.25E+00,,
71,3.42E+00,6.99E+00,,
72,7.54E+00,3.09E+00,,
73,1.14E+01,2.05E+00,,
74,6.68E-01,3.49E+01,,
75,7.30E+00,3.18E+00,,
76,4.73E+01,4.75E-01,,
77,1.08E+01,2.05E+00,,
78,9.57E-01,2.31E+01,,
79,1.63E+01,1.35E+00,,
80,1.80E+01,1.21E+00,,
81,2.10E+01,1.03E+00,,
82,1.82E+00,1.18E+01,,
83,1.38E+00,1.54E+01,,
84,1.97E+01,1.07E+00,,
85,1.19E+01,1.77E+00,,
86,2.03E+01,1.03E+00,,
87,4.12E+00,5.01E+00,,
88,1.12E+01,1.84E+00,,
89,2.00E+01,1.03E+00,,
90,3.57E+01,5.74E-01,,
91,4.49E+00,4.55E+00,,
92,2.25E+00,9.02E+00,,
93,1.19E+01,1.70E+00,,
94,7.54E+00,2.68E+00,,
95,1.89E+01,1.07E+00,,
96,4.49E+00,4.47E+00,,
97,2.42E+01,8.25E-01,,
98,4.50E+00,4.41E+00,,
99,2.38E+01,8.33E-01,,
100,1.87E+01,1.06E+00,,
101,1.45E+01,1.36E+00,,
102,1.91E+01,1.03E+00,,
103,2.32E+01,8.44E-01,,
104,1.66E+00,1.18E+01,,
105,2.35E+00,8.31E+00,,
106,1.25E+00,1.54E+01,,
107,2.07E+01,9.21E-01,,
108,2.07E+01,9.19E-01,,
109,2.73E+01,6.91E-01,,
110,1.29E+01,1.45E+00,,
111,3.14E+00,5.84E+00,,
112,3.06E+00,5.97E+00,,
113,2.73E+01,6.66E-01,,
114,1.76E+01,1.03E+00,,
115,1.48E+01,1.21E+00,,
116,5.60E+00,3.18E+00,,
117,1.03E+01,1.72E+00,,
118,2.12E+00,8.31E+00,,
119,2.12E+00,8.31E+00,,
120,2.75E+01,6.41E-01,,
121,3.57E+01,4.93E-01,,
122,1.03E+01,1.70E+00,,
123,2.07E+01,8.44E-01,,
124,5.89E+00,2.96E+00,,
125,1.47E+01,1.18E+00,,
126,1.67E+01,1.05E+00,,
127,1.15E+00,1.50E+01,,
128,2.08E+00,8.31E+00,,
129,1.80E+01,9.52E-01,,
130,1.52E+01,1.12E+00,,
131,2.02E+01,8.33E-01,,
132,1.57E+01,1.03E+00,,
133,3.76E+00,4.28E+00,,
134,2.63E+01,6.06E-01,,
135,2.72E+00,5.84E+00,,
136,7.83E-01,2.02E+01,,
137,7.78E-01,2.02E+01,,
138,1.39E+01,1.13E+00,,
139,9.84E+00,1.59E+00,,
140,3.55E+00,4.36E+00,,
141,1.04E+01,1.45E+00,,
142,1.33E+01,1.13E+00,,
143,1.37E+01,1.09E+00,,
144,1.41E+01,1.06E+00,,
145,1.10E+01,1.35E+00,,
146,1.10E+01,1.36E+00,,
147,1.43E+01,1.04E+00,,
148,2.16E+01,6.72E-01,,
149,2.06E+01,7.00E-01,,
150,2.61E+01,5.44E-01,,
151,3.55E+00,3.99E+00,,
152,1.17E+01,1.21E+00,,
153,1.27E+01,1.09E+00,,
154,1.98E+01,7.00E-01,,
155,1.14E+01,1.21E+00,,
156,3.76E+00,3.63E+00,,
157,4.12E+00,3.30E+00,,
158,3.00E+00,4.52E+00,,
159,5.87E+00,2.31E+00,,
160,3.00E+00,4.50E+00,,
161,8.44E+00,1.59E+00,,
162,8.67E-01,1.54E+01,,
163,2.75E+01,4.85E-01,,
164,1.67E+01,7.93E-01,,
165,1.79E+01,7.32E-01,,
166,1.34E+00,9.71E+00,,
167,1.08E+01,1.18E+00,,
168,3.64E-01,3.49E+01,,
169,2.42E+01,5.14E-01,,
170,1.07E+01,1.15E+00,,
171,3.87E+00,3.18E+00,,
172,1.30E+01,9.42E-01,,
173,2.23E+01,5.42E-01,,
174,8.18E-01,1.47E+01,,
175,3.34E+00,3.57E+00,,
176,7.44E+00,1.60E+00,,
177,1.30E+01,8.98E-01,,
178,4.50E+00,2.58E+00,,
179,9.82E-01,1.18E+01,,
180,2.11E+01,5.44E-01,,
181,3.61E+00,3.18E+00,,
182,2.39E+01,4.80E-01,,
183,1.05E+01,1.09E+00,,
184,5.87E+00,1.94E+00,,
185,7.44E+00,1.52E+00,,
186,1.22E+01,9.29E-01,,
187,1.03E+01,1.09E+00,,
188,2.33E+01,4.80E-01,,
189,2.63E+01,4.24E-01,,
190,1.22E+01,9.11E-01,,
191,1.43E+01,7.73E-01,,
192,2.21E+01,4.96E-01,,
193,1.83E+00,5.97E+00,,
194,7.43E-01,1.47E+01,,
195,1.79E+01,6.04E-01,,
196,2.18E+01,4.96E-01,,
197,2.23E+01,4.85E-01,,
198,1.61E+01,6.70E-01,,
199,1.34E+00,8.02E+00,,
200,1.61E+01,6.66E-01,,
