Reference,Height,Width,StripWidth,
1,4.61E+01,2.74E+01,100,
2,3.01E+01,4.08E+01,,
3,3.34E+01,3.24E+01,,
4,1.10E+01,3.37E+01,,
5,2.50E+01,1.34E+01,,
6,5.22E+01,3.65E+00,,
7,2.10E+01,8.80E+00,,
8,1.04E+01,1.48E+01,,
9,2.92E+01,5.06E+00,,
10,2.71E+01,4.57E+00,,
11,2.10E+01,4.59E+00,,
12,3.07E+00,3.04E+01,,
13,2.74E+00,3.37E+01,,
14,5.05E+00,1.71E+01,,
15,5.05E+00,1.66E+01,,
16,1.28E+01,6.30E+00,,
17,3.75E+00,2.09E+01,,
18,2.71E+01,2.75E+00,,
19,1.06E+01,6.97E+00,,
20,2.71E+01,2.41E+00,,
21,5.21E+00,1.19E+01,,
22,5.12E+00,1.18E+01,,
23,2.01E+01,3.01E+00,,
24,1.14E+01,4.68E+00,,
25,2.38E+00,2.21E+01,,
26,3.66E+01,1.37E+00,,
27,4.37E+00,1.11E+01,,
28,9.68E+00,4.90E+00,,
29,7.71E+00,6.07E+00,,
30,4.61E+00,9.85E+00,,
31,7.48E-01,5.92E+01,,
32,1.30E+00,3.37E+01,,
33,4.33E+00,9.42E+00,,
34,4.14E+00,9.85E+00,,
35,7.22E+00,5.53E+00,,
36,1.04E+01,3.78E+00,,
37,1.14E+01,3.45E+00,,
38,6.26E+00,6.26E+00,,
39,2.00E+00,1.95E+01,,
40,1.04E+01,3.58E+00,,
41,2.81E+00,1.32E+01,,
42,6.46E+00,5.69E+00,,
43,6.92E+00,5.28E+00,,
44,1.21E+01,3.01E+00,,
45,1.16E+01,3.01E+00,,
46,1.07E+01,3.20E+00,,
47,1.04E+01,3.26E+00,,
48,4.11E+00,8.13E+00,,
49,6.59E+00,4.80E+00,,
50,3.19E+00,9.85E+00,,
51,1.50E+00,2.09E+01,,
52,9.45E+00,3.30E+00,,
53,5.90E+00,5.28E+00,,
54,2.80E+01,1.10E+00,,
55,1.83E+00,1.63E+01,,
56,1.57E+00,1.89E+01,,
57,1.68E+01,1.73E+00,,
58,1.95E+00,1.47E+01,,
59,3.17E+00,8.70E+00,,
60,7.13E+00,3.77E+00,,
61,1.81E+00,1.47E+01,,
62,8.54E-01,3.13E+01,,
63,9.45E+00,2.76E+00,,
64,1.85E+01,1.40E+00,,
65,1.43E+00,1.78E+01,,
66,2.64E+00,9.62E+00,,
67,7.01E+00,3.61E+00,,
68,2.00E+00,1.22E+01,,
69,3.68E+00,6.58E+00,,
70,1.07E+01,2.25E+00,,
71,3.82E+00,6.26E+00,,
72,8.54E-01,2.80E+01,,
73,5.76E+00,4.11E+00,,
74,6.96E-01,3.37E+01,,
75,6.42E+00,3.65E+00,,
76,6.82E+00,3.43E+00,,
77,2.80E+01,8.32E-01,,
78,1.19E+00,1.95E+01,,
79,4.35E+00,5.26E+00,,
80,2.01E+00,1.13E+01,,
81,3.00E+00,7.54E+00,,
82,1.05E+00,2.14E+01,,
83,6.34E+00,3.52E+00,,
84,5.76E+00,3.86E+00,,
85,6.07E+00,3.65E+00,,
86,5.83E+00,3.79E+00,,
87,6.17E-01,3.56E+01,,
88,3.94E+00,5.54E+00,,
89,3.52E+00,6.19E+00,,
90,1.57E+00,1.38E+01,,
91,7.18E+00,3.01E+00,,
92,1.23E+01,1.74E+00,,
93,2.20E+00,9.73E+00,,
94,1.07E+01,1.99E+00,,
95,4.84E+00,4.38E+00,,
96,1.13E+01,1.85E+00,,
97,1.68E+01,1.25E+00,,
98,4.84E+00,4.32E+00,,
99,1.27E+00,1.63E+01,,
100,1.21E+01,1.71E+00,,
101,1.15E+00,1.78E+01,,
102,1.57E+01,1.30E+00,,
103,5.73E+00,3.52E+00,,
104,6.52E-01,3.04E+01,,
105,1.16E+01,1.70E+00,,
106,4.53E+00,4.33E+00,,
107,3.29E+00,5.94E+00,,
108,2.80E+01,6.99E-01,,
109,4.32E+00,4.50E+00,,
110,5.68E+00,3.42E+00,,
111,6.35E+00,3.04E+00,,
112,3.48E+00,5.54E+00,,
113,5.63E+00,3.42E+00,,
114,9.86E-01,1.95E+01,,
115,1.13E+01,1.69E+00,,
116,1.15E+01,1.66E+00,,
117,4.35E+00,4.36E+00,,
118,3.00E+00,6.29E+00,,
119,3.10E+00,6.09E+00,,
120,2.58E+00,7.31E+00,,
121,1.21E+01,1.55E+00,,
122,2.95E+00,6.19E+00,,
123,6.59E+00,2.77E+00,,
124,1.31E+00,1.38E+01,,
125,5.97E+00,3.01E+00,,
126,2.86E+00,6.20E+00,,
127,1.07E+01,1.65E+00,,
128,2.93E+00,6.03E+00,,
129,2.67E+00,6.58E+00,,
130,9.68E+00,1.80E+00,,
131,9.68E+00,1.79E+00,,
132,3.84E+00,4.50E+00,,
133,1.07E+01,1.60E+00,,
134,1.03E+01,1.66E+00,,
135,6.07E+00,2.81E+00,,
136,1.08E+00,1.57E+01,,
137,1.03E+01,1.66E+00,,
138,1.24E+00,1.38E+01,,
139,1.50E+01,1.12E+00,,
140,1.01E+01,1.66E+00,,
141,4.93E-01,3.37E+01,,
142,1.08E+01,1.53E+00,,
143,1.21E+01,1.35E+00,,
144,6.47E+00,2.51E+00,,
145,4.91E+00,3.31E+00,,
146,3.17E+00,5.13E+00,,
147,9.73E+00,1.66E+00,,
148,1.23E+01,1.30E+00,,
149,4.77E+00,3.31E+00,,
150,4.18E+00,3.77E+00,,
151,1.08E+01,1.45E+00,,
152,1.03E+00,1.51E+01,,
153,2.80E+01,5.54E-01,,
154,3.34E+01,4.61E-01,,
155,1.16E+01,1.31E+00,,
156,6.59E+00,2.29E+00,,
157,2.53E+00,5.94E+00,,
158,1.30E+01,1.14E+00,,
159,4.85E+00,3.01E+00,,
160,6.17E-01,2.36E+01,,
161,1.30E+01,1.12E+00,,
162,2.64E+00,5.51E+00,,
163,2.32E+00,6.26E+00,,
164,1.81E+00,7.99E+00,,
165,2.00E+00,7.25E+00,,
166,1.75E+01,8.27E-01,,
167,1.85E+01,7.82E-01,,
168,1.53E+00,9.42E+00,,
169,1.07E+01,1.35E+00,,
170,1.46E+00,9.73E+00,,
171,8.57E+00,1.66E+00,,
172,3.15E+00,4.50E+00,,
173,3.10E+00,4.55E+00,,
174,5.76E+00,2.44E+00,,
175,5.00E+00,2.81E+00,,
176,3.82E+00,3.65E+00,,
177,1.30E+01,1.07E+00,,
178,1.81E+00,7.65E+00,,
179,2.28E+00,6.03E+00,,
180,4.52E-01,3.04E+01,,
181,2.58E+00,5.30E+00,,
182,1.30E+01,1.05E+00,,
183,8.63E-01,1.57E+01,,
184,2.19E+00,6.20E+00,,
185,7.01E+00,1.92E+00,,
186,2.17E+00,6.20E+00,,
187,8.12E+00,1.66E+00,,
188,1.07E+01,1.25E+00,,
189,1.85E+01,7.23E-01,,
190,2.01E+00,6.55E+00,,
191,8.72E-01,1.51E+01,,
192,1.23E+01,1.07E+00,,
193,2.80E+01,4.69E-01,,
194,1.59E+01,8.27E-01,,
195,3.80E+00,3.43E+00,,
196,4.85E+00,2.67E+00,,
197,6.19E-01,2.09E+01,,
198,1.05E+00,1.24E+01,,
199,2.03E+00,6.26E+00,,
200,1.57E+00,8.07E+00,,
