Reference,Height,Width,StripWidth,
1,6.56E+01,2.19E+01,100,
2,4.73E+01,2.27E+01,,
3,6.52E+01,8.50E+00,,
4,1.68E+01,2.19E+01,,
5,3.88E+01,8.86E+00,,
6,1.37E+01,2.19E+01,,
7,4.47E+01,4.98E+00,,
8,6.52E+01,3.24E+00,,
9,2.61E+01,7.42E+00,,
10,8.23E+00,2.27E+01,,
11,5.41E+01,3.24E+00,,
12,4.64E+01,3.12E+00,,
13,1.00E+02,1.39E+00,,
14,4.26E+01,3.19E+00,,
15,5.55E+01,1.92E+00,,
16,1.31E+01,6.57E+00,,
17,5.30E+01,1.42E+00,,
18,4.18E+01,1.78E+00,,
19,5.55E+01,1.26E+00,,
20,1.44E+01,4.80E+00,,
21,5.41E+00,1.11E+01,,
22,1.31E+01,4.30E+00,,
23,1.03E+01,4.70E+00,,
24,6.16E+01,7.68E-01,,
25,2.10E+00,2.19E+01,,
26,3.59E+01,1.25E+00,,
27,2.88E+01,1.44E+00,,
28,5.97E+00,6.81E+00,,
29,1.24E+00,3.05E+01,,
30,2.61E+01,1.44E+00,,
31,7.46E+00,4.98E+00,,
32,3.90E+00,9.24E+00,,
33,3.78E+00,9.24E+00,,
34,2.95E+01,1.18E+00,,
35,1.03E+01,3.33E+00,,
36,2.86E+00,1.17E+01,,
37,8.01E+00,4.17E+00,,
38,3.50E+01,8.81E-01,,
39,5.06E+00,6.09E+00,,
40,3.50E+01,8.66E-01,,
41,6.38E+00,4.72E+00,,
42,1.70E+00,1.73E+01,,
43,3.16E+00,9.24E+00,,
44,3.57E+00,8.11E+00,,
45,9.49E+00,3.02E+00,,
46,1.22E+01,2.34E+00,,
47,1.14E+01,2.50E+00,,
48,6.69E+00,4.20E+00,,
49,3.50E+01,8.02E-01,,
50,3.50E+01,7.94E-01,,
51,3.50E+01,7.91E-01,,
52,2.30E+01,1.19E+00,,
53,2.82E+00,9.74E+00,,
54,1.44E+01,1.91E+00,,
55,3.64E+01,7.53E-01,,
56,1.36E+00,2.01E+01,,
57,2.41E+00,1.13E+01,,
58,3.72E+01,7.22E-01,,
59,6.38E+00,4.19E+00,,
60,2.81E+00,9.48E+00,,
61,5.34E+00,4.98E+00,,
62,2.06E+00,1.29E+01,,
63,3.29E+00,8.03E+00,,
64,5.31E+00,4.97E+00,,
65,4.33E+00,6.05E+00,,
66,8.55E+00,3.06E+00,,
67,1.77E+00,1.47E+01,,
68,1.82E+01,1.40E+00,,
69,1.37E+01,1.87E+00,,
70,2.86E+00,8.91E+00,,
71,1.12E+01,2.26E+00,,
72,3.14E+00,8.03E+00,,
73,4.12E+00,6.11E+00,,
74,5.41E+00,4.64E+00,,
75,2.13E+01,1.18E+00,,
76,3.71E+01,6.67E-01,,
77,1.24E+00,1.98E+01,,
78,3.02E+00,8.11E+00,,
79,2.05E+00,1.18E+01,,
80,1.63E+00,1.47E+01,,
81,1.06E+01,2.26E+00,,
82,8.71E+00,2.71E+00,,
83,1.68E+01,1.40E+00,,
84,3.32E+00,7.06E+00,,
85,1.57E+01,1.47E+00,,
86,3.21E+01,7.18E-01,,
87,1.82E+00,1.27E+01,,
88,2.14E+01,1.07E+00,,
89,1.21E+01,1.87E+00,,
90,9.07E+00,2.50E+00,,
91,4.99E+00,4.53E+00,,
92,3.15E+01,7.18E-01,,
93,8.71E+00,2.59E+00,,
94,1.59E+01,1.42E+00,,
95,3.64E+01,6.18E-01,,
96,1.70E+00,1.32E+01,,
97,3.68E+00,6.09E+00,,
98,8.71E+00,2.57E+00,,
99,6.74E+00,3.32E+00,,
