Reference,Height,Width,StripWidth,
1,2.15E+01,4.21E+01,100,
2,2.95E+01,2.86E+01,,
3,1.89E+01,3.59E+01,,
4,1.76E+01,2.86E+01,,
5,9.03E+00,4.23E+01,,
6,1.22E+01,2.72E+01,,
7,1.65E+01,1.77E+01,,
8,1.13E+01,2.20E+01,,
9,5.35E+00,3.59E+01,,
10,8.53E+00,2.02E+01,,
11,1.19E+01,1.35E+01,,
12,1.42E+01,1.06E+01,,
13,7.46E+00,2.02E+01,,
14,1.05E+01,1.35E+01,,
15,1.42E+01,9.62E+00,,
16,4.62E+01,2.95E+00,,
17,1.42E+01,8.73E+00,,
18,8.13E+00,1.35E+01,,
19,1.22E+01,8.76E+00,,
20,3.05E+00,3.44E+01,,
21,4.64E+00,2.20E+01,,
22,1.45E+01,6.30E+00,,
23,1.94E+00,4.21E+01,,
24,1.45E+01,5.44E+00,,
25,4.24E+00,1.85E+01,,
26,7.45E+00,1.02E+01,,
27,1.65E+01,4.24E+00,,
28,3.61E+00,1.86E+01,,
29,2.13E+00,2.99E+01,,
30,1.46E+00,4.21E+01,,
31,1.96E+00,3.03E+01,,
32,2.69E+00,2.10E+01,,
33,1.65E+01,3.30E+00,,
34,7.56E+00,6.94E+00,,
35,1.28E+01,4.00E+00,,
36,3.71E+00,1.35E+01,,
37,2.45E+01,1.93E+00,,
38,6.67E+00,6.94E+00,,
39,4.62E+01,9.90E-01,,
40,4.48E+00,1.02E+01,,
41,1.86E+00,2.22E+01,,
42,1.17E+01,3.42E+00,,
43,3.61E+00,1.00E+01,,
44,4.20E+00,8.45E+00,,
45,8.68E+00,4.00E+00,,
46,4.88E+00,7.08E+00,,
47,2.13E+00,1.62E+01,,
48,5.55E+01,6.00E-01,,
49,3.88E+00,8.45E+00,,
50,1.48E+00,2.19E+01,,
51,7.40E-01,4.23E+01,,
52,2.50E+01,1.22E+00,,
53,2.13E+01,1.43E+00,,
54,3.12E+01,9.05E-01,,
55,8.01E-01,3.49E+01,,
56,1.25E+00,2.22E+01,,
57,5.22E+01,5.31E-01,,
58,4.27E+00,6.37E+00,,
59,6.42E-01,4.21E+01,,
60,2.66E+01,1.01E+00,,
61,6.36E-01,4.23E+01,,
62,3.52E+01,7.46E-01,,
63,1.35E+01,1.93E+00,,
64,5.92E+00,4.41E+00,,
65,2.58E+01,1.01E+00,,
66,1.33E+01,1.93E+00,,
67,2.69E+00,8.94E+00,,
68,1.31E+00,1.83E+01,,
69,5.58E-01,4.23E+01,,
70,1.34E+01,1.75E+00,,
71,3.52E+01,6.58E-01,,
72,1.76E+01,1.30E+00,,
73,1.94E+00,1.17E+01,,
74,2.69E+00,8.44E+00,,
75,2.16E+01,1.04E+00,,
76,2.86E+01,7.83E-01,,
77,2.01E+01,1.10E+00,,
78,2.20E+01,1.00E+00,,
79,1.19E+01,1.84E+00,,
