index,height,width
0,133.5737763760379,27.41136108145912,50.0
1,47.789568574635396,26.90200598166186
2,106.96786287621858,25.800753025647087
3,56.36539439470606,29.968038858327056
4,163.61603587410005,29.75327950588236
5,76.17128584541325,25.14888650055314
6,82.2863446341066,28.921889733846548
7,23.114247832159055,26.23149441528642
8,106.70032725753296,25.04543584058135
9,172.12521461246288,26.726990711572377
10,138.8847842049,26.908618261575278
11,55.618499636984644,26.268726477006766
12,77.90610155174492,25.046903708080812
13,125.41169056936936,29.172663864732634
14,46.3985077103978,25.23648664084485
15,58.16037369483787,28.333480671957513
16,49.081415195377275,26.083776936282533
17,70.89101464898287,28.044801976492128
18,148.19014357101577,26.834561098400577
19,34.6896006304006,26.77825643592225
20,110.88141190677109,18.59900655881526
21,5.261431727582226,4.335958618982172
22,133.06704876046356,31.439904264844188
23,178.88821725765155,30.80903538528938
24,8.906750162876364,14.986203527981479
