index,height,width
0,135.1500353543276,27.214273812205203,50.0
1,156.54787666764716,29.522986909415664
2,71.57722883933212,25.466228617097695
3,124.19645030156836,28.605440646634328
4,146.55280061955435,26.346319350878215
5,54.35936827190132,27.075974705425857
6,85.5642410710945,27.260399462592616
7,27.077419263697784,29.992726402807623
8,173.50917586638516,27.234421835883982
9,149.07282883914925,26.311893260748327
10,5.699021456671876,28.140493173935692
11,103.06443239990259,26.245210258856478
12,101.05041751016746,29.35921269867032
13,108.28188518491078,26.21272251123519
14,70.46058876362746,27.908476801598706
15,197.12481705264796,29.927383822572537
16,143.0878761213253,27.558189317184567
17,83.71647618325113,28.21539313702532
18,75.36379872684584,28.345824799426044
19,87.12022761009125,28.149813506665637
20,132.4423996004156,27.20955046262711
21,157.14984675484195,28.954902321228815
22,13.835766362306936,26.163619733416077
23,167.15470685177732,27.924713283326195
24,40.276666447320615,26.555008217587996
25,105.91552504102623,29.291913708457226
26,132.58390121747277,26.460770939773468
27,30.106918086637187,27.581393165415495
28,38.47888046040305,28.21235811527943
29,67.32870774440372,29.488123932241894
30,39.64974038249505,29.366132034441506
31,193.89468391704358,29.729863669224052
32,49.194783146588854,28.178589640732383
33,64.70597817225774,26.64267645988133
34,115.74555355859138,28.79029849297345
35,164.0996359497319,27.51087914006765
36,71.02647290881153,26.874316273219815
37,103.68426412812268,26.752903968919966
38,25.52540051716764,28.462866985263037
39,39.990288246140466,27.12069986038504
40,95.34057642965149,28.030309036166937
41,135.5992409516166,25.012680264569628
42,24.70228160057259,26.68093667816468
43,16.29703054554425,25.84885421973208
44,155.8240214331733,27.466911876994278
45,100.54786792983369,29.211664181621718
46,39.82064054467645,27.444635643386757
47,39.843453571758545,26.11718388382145
48,104.59833596787013,25.067122582383686
49,144.1177311743255,27.348714803780897
50,44.54053331101989,26.90545105631951
51,176.21146338368808,27.258450448035077
52,100.84297257709895,29.494119451311057
53,182.1422554792313,26.82276115177348
54,130.2383789709399,25.303146956480276
55,27.237299342644256,28.022787294869204
56,115.02387006581213,26.454014339344948
57,57.989606791598106,28.814406231954724
58,114.26715615830705,25.817048963042744
59,28.89678803236835,29.050277115143203
60,65.9261127346039,27.554614867005192
61,136.06757828105432,27.721547069399328
