index,height,width
0,141.78142540023592,28.49536551469672,50.0
1,83.49925060747131,27.56682573055958
2,104.95428456253359,28.823326351758418
3,176.93172738890414,26.01502239337716
4,107.98954332560939,26.156623508226083
5,128.1450981482042,29.257157020360257
6,54.75201234367168,26.766630349989562
7,54.140194359429884,28.101622714494596
8,191.9255463131957,27.44114379673062
9,176.62910033239973,29.749247496267795
10,93.61905488121288,28.57740863049645
11,123.7408156999906,26.601177019154424
12,174.59473530746402,27.35388242415509
13,64.2509751908568,25.11505571628924
14,63.19823023439312,25.100766071710932
15,156.63144346495434,28.7733794282668
16,135.35764882729808,26.353583448156595
17,158.0877772722504,25.170277389436418
18,23.442558628534314,26.844601501566302
19,105.05047954069428,27.071610403175526
20,126.84822329570856,28.863640351093995
21,165.8365441882658,26.05815860097168
22,27.218618587436577,25.0028287511946
23,39.38497740179593,25.022801901598676
24,103.96347772896914,25.28912207840072
25,77.00138918527098,27.35998198023306
26,147.63004480468615,28.10390267768158
27,6.068753202812119,26.159364525612666
28,161.93015319679063,27.090744969766074
29,29.590341469129527,26.095506205677165
30,161.94553020366,29.460432063916898
31,92.00569746503221,28.99146008311665
32,97.58618132678846,25.71657112211846
33,45.926882904539404,26.22664082502666
34,42.26888860538248,26.84565968307591
35,180.13736258849283,27.25789838348045
36,79.06058513425046,27.442215977204487
37,159.35115380272757,28.52763659889624
38,148.81434712841516,27.072591622035194
39,77.7174168164875,25.943941800571537
40,58.05311602335758,27.42034451791752
41,109.42068454835238,26.935073383036762
42,57.67931290542897,29.401556561039975
43,202.32220329784278,29.8042970571637
44,116.25826837234202,27.490239126939922
45,169.09428653839987,28.740927210434723
46,180.55662023888397,27.951976917661213
47,133.78010415328814,27.379576981611915
48,144.06909558709373,28.548218827128657
49,101.71036162759387,27.241996166968033
50,36.24727435755842,29.544131770049468
51,96.3969126820436,29.74451202607216
52,98.54898765156298,29.529692025885932
53,139.58443553808294,26.708968398235868
54,120.81937337410992,29.64669499489235
55,200.20268537923806,29.476194110886258
56,156.70637522135044,26.303624308336808
57,10.422536929734662,25.78841180401072
58,144.31687317203836,25.355827156725276
59,126.4161072949939,26.580633143203947
60,119.49711404961305,25.03020098011678
61,10.563323711095885,26.700967826607805
62,164.70119426803254,25.581604993784243
63,21.269940215885605,29.365907694128108
64,164.6052062783689,25.782467655477628
65,68.97901489812199,28.84902944841348
66,41.612815781795064,29.867568042878762
67,156.74858924121756,29.50019156081276
68,153.14374695893252,28.482728777779137
69,140.34122466481597,26.697186214649804
70,116.54879177876475,28.51916412505813
71,182.3834222052274,26.74293661746556
72,181.3341158146127,29.454485617188503
73,82.81013213602516,28.038715763317562
74,62.785038149100096,27.966875283458926
75,141.05004244609006,25.08749394245479
76,34.390531593316766,28.140694787495
77,30.37758648129834,25.011404566636067
78,30.298785004924845,26.53980481477266
79,26.315095276734155,28.30345396074858
80,18.866923358112174,29.789129832690158
81,47.61871856316032,26.475978073727322
82,89.22973775654992,27.075507619020826
83,155.1776590090512,29.116987626139366
84,89.21019024446159,26.155624876311325
85,85.11466739372878,26.620422325563503
86,36.53779310018934,29.04184342874212
87,181.38029623299263,27.517468451158706
88,60.023537595616475,27.525983666509816
89,173.18439840240438,25.903477790718817
90,6.6738353967031285,29.096636222613263
91,108.12407572684414,29.92865804243481
92,112.08872892945664,25.607333792152538
93,122.7131501375863,26.700586859645416
94,168.5992199291509,25.26091949636686
95,138.87445074827878,27.232736327755312
96,4.827624701332806,28.089708918630464
97,132.04339956942744,27.26557600678469
98,81.20286774018868,26.13154954118777
99,122.41499229656964,25.885456115102507
100,27.27882977934927,26.92863811087781
101,99.40833160337978,28.871354468015625
102,176.8428785816076,27.808967110256585
103,85.6715612565555,27.610705442350675
104,199.0217524827608,28.64952542755131
105,98.72436209242011,27.24290973494627
106,182.2622258779108,27.465890182415222
107,132.89268848647626,29.412757544157188
108,68.23899510756036,26.224600530254108
109,91.03005446220433,25.64588212333207
110,134.66506548202713,28.732716825265825
111,15.753518194080408,26.89448977132162
112,32.64976517787615,28.323220399762764
113,189.04321730918758,28.24399927592058
114,67.74415360810931,25.32542254305858
115,61.10732018761966,25.11985356157155
116,179.84145113652113,27.986305697109515
117,25.13361096786583,28.588651180625657
118,125.99008229975777,25.59172936079326
119,183.2632888652562,27.50887571671516
120,202.97769923231263,40.25690036086163
121,200.02650613100425,43.53887868182332
122,78.55758413326903,19.013321847300624
123,62.18649260416047,45.034725263257805
124,290.4848377226099,46.99166859861633
125,44.861049317790645,6.801213015079516
126,3.251733462926021,0.559600260106552
127,187.3196654495736,49.923591163138866
128,191.67152040277657,44.62011778497661
129,27.380958593458708,7.3981105047054125
130,2.0024609705744423,1.4505572768700625
131,268.2964700959462,47.333327685840224
132,19.907210703437986,8.45764277743719
133,16.731063600598986,33.884168661647756
134,14.730780316970534,15.22854650332387
135,16.20924064838897,22.612143410186054
136,85.8823377375224,47.6504833227625
137,39.48884892681767,40.138985307074954
138,45.75205232588289,8.326428645412031
139,271.35510578939795,40.197270182738016
140,161.9476884970753,38.032143809001
141,32.052068738185646,9.480438242260464
142,165.76858220068806,32.539773544016995
143,118.45461866784814,17.05593952179122
144,132.94112321437075,42.77582755670774
145,42.26233639352443,10.529069594552654
146,116.75300796978452,33.98648742995295
147,14.58268824554382,10.631376357575324
148,273.36301116345936,41.35070612673477
149,192.135351998846,43.4563769231702
150,25.24586810831098,35.31168112684011
151,163.73475938847102,26.176595521725726
152,275.4951280714863,49.78984132798178
153,137.39822635368205,37.74983272633618
154,209.93928029730955,30.395583939868544
155,47.45646239263677,10.858837249302494
156,160.19146657370456,27.777550972673478
157,14.412305373577846,25.127433315902888
158,37.50237668919574,43.32233199658223
159,37.85372550240026,14.51744387022827
160,38.15637057780583,30.56405804176865
161,133.32801441395475,23.73460577903196
162,100.19665989685474,15.867419758943536
163,44.723228899171026,9.45798824891974
164,110.13119327988633,26.215218405886898
165,22.538661520959607,32.25626095456596
166,1.27868041394974,0.2616565113250646
167,94.66706550536256,24.165470677616145
168,51.407787331472456,11.2051380796226
169,53.96346914447602,45.07684014263647
170,217.30310088947982,46.48941095575342
171,45.19663363481564,8.319400370114765
172,132.2017774169258,19.859511289947974
173,56.056178527860574,12.121129691570626
174,57.303074114526254,35.87897938605838
175,20.232826216071473,8.99356149761057
176,148.95583720679255,35.65746686724595
177,103.90987185442575,29.50868708282195
178,116.6636393958343,25.24287063053598
179,2.782830187630604,0.4232884815176474
180,112.99615405396482,24.899753122087702
181,16.764592221139974,9.654667931677658
182,76.72167721578876,28.325847332598098
183,40.59475466019172,22.22306277842759
184,26.19418352506943,25.751069205392056
185,101.00126101238823,41.94988597606825
186,162.1024729619987,23.81849552486244
187,160.45396788202103,43.437227187347126
188,260.5055844157714,38.16435411610118
189,110.09374562517633,17.652901804225106
190,8.236421752223741,41.69418255525226
191,73.58663681847901,32.30665710898943
192,128.5173794573284,22.69483949136464
193,28.277246128063013,5.1269660605184955
194,106.2733466518604,42.12717122274022
195,115.67547987659248,24.134177709209688
196,125.77983752786031,28.711695597288596
197,53.352296756433546,24.054616978040876
198,26.353819028006534,13.749739377963948
199,95.72557156523136,42.131548907495095
